embedding_type_layer	layer	model	embedding_type	label_type	pair_significance_bucket	n_systems	n_rows	n_samples_eval_total	n_samples_eval_mean	n_labels_mean	silhouette_cosine_mean	silhouette_cosine_weighted_mean	silhouette_euclidean_mean	silhouette_euclidean_weighted_mean	nearest_centroid_loo_acc_cosine_mean	nearest_centroid_loo_acc_cosine_weighted_mean	nearest_centroid_loo_acc_euclidean_mean	nearest_centroid_loo_acc_euclidean_weighted_mean	within_between_ratio_cosine_mean	within_between_ratio_cosine_weighted_mean	within_between_ratio_euclidean_mean	within_between_ratio_euclidean_weighted_mean	kmeans_ari_mean	kmeans_ari_weighted_mean	kmeans_ami_mean	kmeans_ami_weighted_mean
delta	17	answerdotai_ModernBERT-base	delta	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.4896842990351348	0.349194813846697	0.3041799118304077	0.17534994751321853	0.8919275289584568	0.8273224043715847	0.8814011302752055	0.8136612021857923	0.24565084414028948	0.24623329290336346	0.5340255590596601	0.5938381118451268	0.5259176886915758	0.4669742723833487	0.5736436307631407	0.5417526905987531
delta	17	answerdotai_ModernBERT-base	delta	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	2.942857142857143	0.47828932915405004	0.3420407488707381	0.29426218495901785	0.16903256591940893	0.8886526055935615	0.8249307479224377	0.8778072251320299	0.8110803324099723	0.24899869357631035	0.24777154055089481	0.5389757164104908	0.5969290778473828	0.511551558045866	0.4595916445770239	0.5607237407862662	0.5354057749560766
delta	17	answerdotai_ModernBERT-base	delta	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	0.8657183051109314	0.8657183051109314	0.6314648985862732	0.6314648985862732	1.0	1.0	1.0	1.0	0.1351718127516011	0.1351718127516011	0.3706703664822478	0.3706703664822479	1.0	1.0	1.0	1.0
delta	17	answerdotai_ModernBERT-base	delta	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	-0.06340417537430768	-0.0940573715235309	-0.06860420294688083	-0.09233615177280723	0.47058251642364274	0.4385941467325939	0.4412056898093923	0.39943872778297473	0.7805189291934334	0.8309220237969539	0.8858382073316897	0.927941116377211	0.11085977778855209	0.08094174317388123	0.1752555195162695	0.13968935042774763
delta	17	answerdotai_ModernBERT-base	delta	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	-0.06071068834874085	-0.10289827818480769	-0.062152494888697916	-0.09005065946864832	0.4915855281665106	0.46118331053351574	0.4712041416803978	0.43450752393980846	0.7453319295918029	0.7868158787478767	0.8552043829526569	0.8880102688385826	0.12555090381899345	0.09765489175499224	0.19963612433638603	0.17166123955367443
delta	17	answerdotai_ModernBERT-base	delta	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	-0.07866726851918632	-0.062435584272676654	-0.1051638819432507	-0.1005108055922086	0.3515654498807251	0.3577981651376147	0.2712144625403612	0.27400611620795107	0.9799119269360053	0.9886790490244793	1.0594298788128762	1.0707641111208794	0.02761006361605097	0.021162848432390576	0.03709875886894233	0.025333627119845614
delta	17	answerdotai_ModernBERT-base	delta	raw	all	76	76	14183	186.6184210526316	8.986842105263158	-0.3485223934178551	-0.35091983236867363	-0.23365439527668058	-0.23514163074548822	0.3642689690707956	0.3582868582868583	0.2680736436316269	0.2619047619047619	0.8375798288571581	0.8399757744226938	0.9179525257368074	0.925537181720824	0.08401049817904066	0.08241900790154691	0.14003677693927885	0.1394685892020309
delta	17	answerdotai_ModernBERT-base	delta	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.3786381734535098	-0.38240746355122235	-0.24678653688921082	-0.24851756561632124	0.36721588921700443	0.3609364081062194	0.2673419037915229	0.2610062893081761	0.8176031826117082	0.8196194339218305	0.8940674720496853	0.9017142981221723	0.09387053321667338	0.09233199973018939	0.15386217648110467	0.15367128980453518
delta	17	answerdotai_ModernBERT-base	delta	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	-0.20489328863242498	-0.20889051724739013	-0.17102418143230563	-0.17480762664726263	0.3502144268350298	0.3463356973995272	0.271563479792123	0.26595744680851063	0.932853064796996	0.9317958634904171	1.0318658587061604	1.032993592846656	0.036985715691869175	0.037705087312776574	0.07410025604749428	0.0754053439311605
delta	18	answerdotai_ModernBERT-base	delta	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.4919891722829026	0.35462766682342345	0.30695462434360865	0.1823429461125834	0.8961115032551713	0.839344262295082	0.8850605393220009	0.8234972677595629	0.24869147360821905	0.2492562073685046	0.5348649196467788	0.5893196134434983	0.5770293142764961	0.5058798288716742	0.6260958218568625	0.584904037617115
