model	embedding_type	label_type	pair_significance_bucket	n_systems	n_rows	n_samples_eval_total	n_samples_eval_mean	n_labels_mean	silhouette_cosine_mean	silhouette_cosine_weighted_mean	silhouette_euclidean_mean	silhouette_euclidean_weighted_mean	nearest_centroid_loo_acc_cosine_mean	nearest_centroid_loo_acc_cosine_weighted_mean	nearest_centroid_loo_acc_euclidean_mean	nearest_centroid_loo_acc_euclidean_weighted_mean	within_between_ratio_cosine_mean	within_between_ratio_cosine_weighted_mean	within_between_ratio_euclidean_mean	within_between_ratio_euclidean_weighted_mean	kmeans_ari_mean	kmeans_ari_weighted_mean	kmeans_ami_mean	kmeans_ami_weighted_mean
bert_base_uncased	delta	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.21624492814017318	-0.21772412364108412	-0.121981149426575	-0.12361647641396507	0.44536299992791745	0.4412124388539483	0.4103290334098584	0.4052236198462614	0.8661880435065312	0.8668358342664219	0.9030331462610851	0.9039179860128169	0.15682918653205205	0.156813983341084	0.24582239979779744	0.24570754436112807
kanishka_GlossBERT	delta	conditioned-cat-only	all	76	76	1862	24.5	1.381578947368421	0.44840385163579927	0.37540930102734593	0.26698529157686424	0.21196608323047242	0.9404158535456032	0.9300546448087431	0.9430966841430449	0.9327868852459016	0.399824471427552	0.40658167233386266	0.6326921411078045	0.6432373400038399	0.5553631850675531	0.5370352469930098	0.5987965446586289	0.6116870878239026
kanishka_GlossBERT	delta	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	0.14285714285714285	0.4671562968868852	0.4671562968868852	0.2440766798940648	0.2440766798940648	1.0	1.0	1.0	1.0	0.5342779308293248	0.5342779308293248	0.7590663748265076	0.7590663748265076	-0.07339449541284404	-0.07339449541284404	0.11951006435407435	0.11951006435407435
kanishka_GlossBERT	delta	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	1.6612903225806452	0.44783559571909964	0.37413856701267084	0.2676794919308885	0.21152133812432844	0.9386102733500153	0.9290858725761773	0.9413723412382887	0.9318559556786704	0.3957501241729528	0.40481302609431336	0.6288626188739045	0.6416330597431382	0.5744164481124138	0.5454899525664981	0.6133203773951305	0.6185039441046482
kanishka_GlossBERT	delta	conditioned-exclude	all	76	76	8568	112.73684210526316	2.8815789473684212	0.006483701062934469	-0.02267780090996949	0.013051981399516348	-0.0014230156573518205	0.5376904830489551	0.506748630228518	0.5364589159893332	0.4965922758252038	0.8298716815090795	0.8694209384772834	0.8896223524469539	0.9098287132910805	0.1777508459936016	0.1257723822312634	0.23872695184559736	0.1878175149441476
kanishka_GlossBERT	delta	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.2857142857142856	-0.03583748214862626	-0.031675153655313606	-0.021035928181642936	-0.013822467271821438	0.3978825353558958	0.40122324159021405	0.389101536061047	0.39204892966360855	0.9899102526129572	0.9937246022211346	0.9737962579018047	0.9736082024805451	0.03610546806863442	0.033275398896412976	0.0659942760673083	0.0602870892151367
kanishka_GlossBERT	delta	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.0161290322580645	0.013952145159092249	-0.020162296166700403	0.019067494855015042	0.0020436572888960997	0.5623624738183185	0.5362517099863201	0.5624631595060896	0.5258207934336525	0.8016295807260423	0.8346677766747532	0.8747681338372743	0.8919970674592105	0.20274708915683115	0.15163294443243996	0.26920918874764843	0.22347282377912245
kanishka_GlossBERT	delta	form	all	76	76	14183	186.6184210526316	2.0	0.6023787096515909	0.6036738482313141	0.36569138124686	0.36682253500829176	0.9998677598518911	0.9998589861101318	0.9996700608304682	0.9996474652753297	0.3952880727913369	0.3939840981382563	0.6345030091204219	0.633340860506172	0.9592212097800131	0.9565128517798295	0.9583671681475741	0.9555999377951542
kanishka_GlossBERT	delta	form	pair_not_significant	14	14	2735	195.35714285714286	2.0	0.624699430875675	0.6244330635336957	0.38416860033207695	0.3839719885325542	1.0	1.0	1.0	1.0	0.3731762937107281	0.37343393819375414	0.6156469143040393	0.6158519947549349	0.9285642490989762	0.9272321747677323	0.928566402519553	0.9272343683435008
kanishka_GlossBERT	delta	form	pair_significant	62	62	11448	184.6451612903226	2.0	0.5973385467945397	0.5987143396837937	0.3615191059695529	0.3627254215047229	0.9998378991732858	0.9998252969951084	0.999595558437348	0.9995632424877708	0.40028105516437756	0.39889366203135673	0.6387608369821857	0.6375190617491518	0.9661437492886342	0.9635081917193898	0.965096373289385	0.9623766527191822
kanishka_GlossBERT	delta	raw	all	76	76	14183	186.6184210526316	8.986842105263158	-0.1902124412534235	-0.1910112520957103	-0.10621369015101201	-0.10683921120850008	0.4425757236236118	0.43765193765193766	0.4020577074090818	0.3958958958958959	0.8797962291878227	0.8809293327970884	0.9126523766029243	0.9127916814763264	0.14355401422671699	0.1421847574578073	0.2212863327406337	0.22032774294570762
kanishka_GlossBERT	delta	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	-0.10904292439150057	-0.1111705127901672	-0.05719739362104096	-0.058033342242897724	0.39886923935918905	0.3959810874704492	0.37488972640982693	0.37155240346729707	0.9516977486050465	0.9508490141951739	0.9550692755897909	0.9538175691957734	0.08279775941751451	0.08437932739126401	0.13242903882748153	0.13487091086178674
kanishka_GlossBERT	delta	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.20723185607931058	-0.20871179335684487	-0.11649130071374787	-0.11765938027162891	0.45173998645324887	0.446890286512928	0.4077542195540869	0.40129280223619845	0.8647201041487272	0.8654282713550602	0.9037585106863228	0.9036963195762602	0.15629322894477554	0.15500011223671076	0.23991770081919783	0.23927336137940708
transfo-xl-wt103	delta	conditioned-cat-only	all	73	73	1807	24.753424657534246	1.356164383561644	0.4311146592994656	0.3141240857171207	0.2702365643110072	0.20190167910378504	0.9069533685551796	0.8625352112676057	0.8965538112555044	0.8461971830985916	0.35050829618901314	0.34166816948272044	0.6012011323102735	0.5904492041310396	0.4771926646825978	0.4639044035673561	0.5298309161555513	0.5393453993126255
transfo-xl-wt103	delta	conditioned-cat-only	pair_not_significant	13	13	25	1.9230769230769231	0.15384615384615385	0.42840637015005145	0.42840637015005145	0.20072960036140755	0.20072960036140755	1.0	1.0	1.0	1.0	0.5740443546041231	0.5740443546041231	0.8082817644820871	0.8082817644820871	-0.05555555555555555	-0.05555555555555555	-0.03749291353775813	-0.03749291353775813
transfo-xl-wt103	delta	conditioned-cat-only	pair_significant	60	60	1782	29.7	1.6166666666666667	0.43120202346557573	0.3124914816537931	0.27247872443841364	0.20191842308581898	0.903951864315024	0.8605714285714285	0.8932168374250367	0.844	0.3432974555949773	0.33834850969527186	0.5945211119176343	0.5873373104117388	0.494378091141893	0.4713252601262548	0.5481316848553355	0.5475859466390596
transfo-xl-wt103	delta	conditioned-exclude	all	73	73	8300	113.6986301369863	2.8767123287671232	-0.040863546446746286	-0.07435619106013557	-0.01781816983696607	-0.03593184149887406	0.4851234200475607	0.4493128316777793	0.4858461201313307	0.4493128316777793	0.8181762193376209	0.8560438101619111	0.8780874547762911	0.8961061525363886	0.12300342331122979	0.08913109077933787	0.17409775195601185	0.13763226224771055
transfo-xl-wt103	delta	conditioned-exclude	pair_not_significant	13	13	2012	154.76923076923077	2.3846153846153846	-0.038508035361400954	-0.03369964715483298	-0.026878941371100123	-0.01868730457525454	0.3611478570248216	0.36413708690330476	0.3615288983654519	0.3659730722154223	0.9916979354613863	0.9949321441036653	0.9708573941638525	0.9685163816783668	0.012095960852488727	0.009345751644106426	0.014486167686085436	0.009038414990176002
transfo-xl-wt103	delta	conditioned-exclude	pair_significant	60	60	6288	104.8	2.9833333333333334	-0.04129619133997297	-0.0859804767541451	-0.016153946493961856	-0.04086230052480482	0.5078944418272474	0.473665791776028	0.5086798955577168	0.4731408573928259	0.7863048837230516	0.8163336548406817	0.8610480781540861	0.8754030354028818	0.143374181722019	0.11194285703427545	0.2034141653933453	0.17439907701915613
transfo-xl-wt103	delta	form	all	73	73	13730	188.08219178082192	2.0	0.654746563698274	0.6538952054437929	0.4035886380430036	0.40308310268036385	0.9993112544136745	0.9992716678805535	0.9974526463046361	0.9973051711580481	0.3415806917957124	0.34242066133864135	0.5957904471012357	0.5964749420978889	0.9576271792951143	0.9551735083016631	0.9585131288607754	0.9561169873378793
transfo-xl-wt103	delta	form	pair_not_significant	13	13	2589	199.15384615384616	2.0	0.6338636804657891	0.6341292773533521	0.3873315040389788	0.3875761307757234	0.9996153846153846	0.9996137504828119	0.9996153846153846	0.9996137504828119	0.362236021897805	0.3619718537705639	0.6133889319455861	0.6131383485938723	0.9204766606536832	0.9205460528387782	0.9215022652173483	0.9215789721278073
transfo-xl-wt103	delta	form	pair_significant	60	60	11141	185.68333333333334	2.0	0.6592711883986458	0.6584885083632931	0.4071110170772091	0.40668668855785356	0.9992453595366373	0.9991921730544835	0.996984053003974	0.9967686922179337	0.33710537027359233	0.33787725974037836	0.5919774420516265	0.5926026183012725	0.9656764583340911	0.9632204055454842	0.9665321493168514	0.9641431000188665
transfo-xl-wt103	delta	raw	all	73	73	13730	188.08219178082192	9.095890410958905	-0.26550860138116944	-0.26473175920898684	-0.1629883178714509	-0.16319369654239613	0.3468088399840266	0.3434567353875711	0.3187063698497632	0.31537722604005025	0.8615796089548121	0.8633595078825179	0.9035937352395427	0.9047670309786517	0.06633248652885587	0.06548948697277161	0.11128255136703642	0.11012386396688155
transfo-xl-wt103	delta	raw	pair_not_significant	13	13	2589	199.15384615384616	7.076923076923077	-0.12952037633924693	-0.12927194614121196	-0.07800247245621221	-0.07777880260686475	0.3446698771635958	0.3448996655518395	0.33632004720572567	0.33653846153846156	0.9385038693186568	0.9386089751119404	0.9438765117428106	0.9439155853862893	0.03155184605200509	0.03154211905714704	0.057912911019347695	0.057857503629262466
transfo-xl-wt103	delta	raw	pair_significant	60	60	11141	185.68333333333334	9.533333333333333	-0.292706246389554	-0.2938153130065021	-0.17998548695449862	-0.1815324835717284	0.3472366325481127	0.34314693474553454	0.31518363437857083	0.3108338569248721	0.8461947568820434	0.8472032628764342	0.8955371799388893	0.8963617404173854	0.07328861462422605	0.07277807004917175	0.12195647943657416	0.12134557960529685
