model	cache_path	embedding_type	system_id	lemma	msps	n_tokens_total_system	n_tokens_with_conditioning	n_tokens_unmatched_conditioning	n_tokens_unexpected_form	n_meanings_total_system	n_meanings_with_conditioning	n_forms_observed_system	observed_forms	expected_form_1	expected_form_2	pair_p_value	pair_test_type	pair_significant	pair_attested_meanings	cond_no_cond_count_expected	cond_prob_count_expected	cond_cat_count_expected	cond_no_cond_count_matched	cond_prob_count_matched	cond_cat_count_matched	system_notes	layer	label_type	label_column	n_samples_eval	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	silhouette_cosine	silhouette_euclidean	within_cosine	between_cosine	within_between_ratio_cosine	within_euclidean	between_euclidean	within_between_ratio_euclidean	nearest_centroid_loo_acc_cosine	nearest_centroid_loo_acc_euclidean	kmeans_ari	kmeans_ami	kmeans_pca_components_used
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	creep__ppt	creep	ppt	200	173	27	0	7	3	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	7	0	1	2	0	1	2		0	raw	raw_label	200	7.0	2.047756286887821	73.0	1.0	0.14285714285714285	0.2857142857142857	0.07968316915676144	0.037600791511965465	0.2727831364413228	0.4896954859991137	0.5570464589535067	3.1156834649187983	4.21787723116344	0.7386851949835871	0.865	0.87	0.40557860579920485	0.523492288411901	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	creep__ppt	creep	ppt	200	173	27	0	7	3	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	7	0	1	2	0	1	2		0	conditioned-exclude	conditioned_exclude_label	100	3.0	0.992997266270944	72.0	3.0	0.0	0.0	0.2776735392179699	0.1875586428661585	0.22846567189985614	0.5415865619094331	0.4218451637617651	3.051365658084738	4.565975832784028	0.6682833571250459	0.95	0.97	0.47367649583924887	0.6571679392530712	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	creep__ppt	creep	ppt	200	173	27	0	7	3	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	7	0	1	2	0	1	2		0	conditioned-cat-only	cat_only_label	100	3.0	0.992997266270944	72.0	3.0	0.0	0.0	0.2776735392179699	0.1875586428661585	0.22846567189985614	0.5415865619094331	0.4218451637617651	3.051365658084738	4.565975832784028	0.6682833571250459	0.95	0.97	0.47367649583924887	0.6571679392530712	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	creep__pst	creep	pst	199	192	7	0	6	4	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	6	0	1	3	0	1	3		0	raw	raw_label	199	6.0	2.074652806440842	80.0	1.0	0.16666666666666666	0.16666666666666666	0.1339678124658164	0.07655709918355338	0.31673995874060556	0.5439848566316778	0.582258779595154	3.3296200811437715	4.328968515347359	0.7691486018757983	0.8190954773869347	0.8140703517587939	0.4544410194197503	0.5255972061090638	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	creep__pst	creep	pst	199	192	7	0	6	4	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	6	0	1	3	0	1	3		0	conditioned-exclude	conditioned_exclude_label	150	5.0	1.6571237065559545	80.0	2.0	0.0	0.2	0.22983769964664688	0.1247994277897396	0.2884363551835999	0.5779222005985868	0.49909201426221383	3.2588197972712836	4.508640738247979	0.7227942935496862	0.84	0.8466666666666667	0.48222698719075485	0.5808758652327736	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	creep__pst	creep	pst	199	192	7	0	6	4	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	6	0	1	3	0	1	3		0	conditioned-cat-only	cat_only_label	150	5.0	1.6571237065559545	80.0	2.0	0.0	0.2	0.22983769964664688	0.1247994277897396	0.2884363551835999	0.5779222005985868	0.49909201426221383	3.2588197972712836	4.508640738247979	0.7227942935496862	0.84	0.8466666666666667	0.48222698719075485	0.5808758652327736	0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	disprove__ppt	disprove	ppt	197	197	0	0	1	1	2	disproved,disproven	disproved	disproven		fisher_exact	False	1	1	0	0	1	0	0		0	raw	raw_label	197	1.0	-0.0	197.0	197.0	0.0	0.0													0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	disprove__ppt	disprove	ppt	197	197	0	0	1	1	2	disproved,disproven	disproved	disproven		fisher_exact	False	1	1	0	0	1	0	0		0	conditioned-exclude	conditioned_exclude_label	197	1.0	-0.0	197.0	197.0	0.0	0.0													0.0
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	disprove__ppt	disprove	ppt	197	197	0	0	1	1	2	disproved,disproven	disproved	disproven		fisher_exact	False	1	1	0	0	1	0	0		0	conditioned-cat-only	cat_only_label	0																			
bert_base_uncased	head_embed_cache_bert_base_uncased.jsonl	orig	dive__pst	dive	pst	198	182	16	0	7	3	2	dived,dove	dived	dove	0.0014	fisher_exact	True	7	1	2	0	1	2	0		0	raw	raw_label	198	7.0	1.907799970324791	73.0	1.0	0.42857142857142855	0.42857142857142855	-0.028671643927165848	-0.03898534374350119	0.49960656220329064	0.5856493321048056	0.8530814171813704	3.623148335110964	3.933712242449338	0.9210506798166304	0.7474747474747475	0.7424242424242424	0.3083274394080562	0.33022815098704217	0.0
