aggregation	silhouette	davies_bouldin	calinski_harabasz	dunn	intra_inter_ratio	centroid_separation	nearest_centroid_loo_acc	total_samples	distance	model	head_indices	embedding_source
micro	-0.36884613214262296	6.663387846681196	8.857770624588582	0.05055235183110255	0.8616527594297557	1.0320988582971553	0.363005863005863	14183.0	cosine	answerdotai_ModernBERT-base	5,10	head
macro	-0.20693946547942974	6.053504731109947	7.85027005127974	0.17551080396453755	0.9018977438659145	2.1169604629053014	0.2879524267583441		euclidean	answerdotai_ModernBERT-base	5,10	head
micro	-0.208407231483036	6.663387846681196	8.857770624588582	0.16900817736513657	0.9041532330342598	2.0830164441727583	0.27177177177177175	14183.0	euclidean	answerdotai_ModernBERT-base	5,10	head
macro	-0.3562339102106649	6.117197298979116	7.085195527737546	0.056432843620717495	0.859523727494526	1.0357923475897497	0.36736973551171764		cosine	answerdotai_ModernBERT-base	5,9	head
micro	-0.36279510952906463	6.751510783978688	7.922177098764741	0.05469373067708163	0.8661438080270047	1.0338909524453044	0.352995852995853	14183.0	cosine	answerdotai_ModernBERT-base	5,9	head
macro	-0.2011096832322128	6.117197298979116	7.085195527737546	0.18170573227670414	0.9030329841510039	2.1013385478304616	0.2904473137603921		euclidean	answerdotai_ModernBERT-base	5,9	head
micro	-0.20423751119757905	6.751510783978688	7.922177098764741	0.17519076790864238	0.9065867234121431	2.061405597913452	0.27413127413127414	14183.0	euclidean	answerdotai_ModernBERT-base	5,9	head
macro	-0.3665075864663786	6.091215268272284	7.5668578871424845	0.053009881498737706	0.8551363368080861	1.0352881715815736	0.3641027271991763		cosine	answerdotai_ModernBERT-base	5,11	head
micro	-0.36995439593718454	6.674109693109308	8.558517383220025	0.05130748925890519	0.8602709002812544	1.0355852513723514	0.3506363506363506	14183.0	cosine	answerdotai_ModernBERT-base	5,11	head
macro	-0.207307455209996	6.091215268272284	7.5668578871424845	0.18156450860721207	0.9005473738674752	2.155256728889511	0.28555588509409524		euclidean	answerdotai_ModernBERT-base	5,11	head
micro	-0.20789201793669917	6.674109693109308	8.558517383220025	0.1761373732366956	0.9025705139657102	2.117007243993674	0.2699127699127699	14183.0	euclidean	answerdotai_ModernBERT-base	5,11	head
macro	-0.35999436175430394	6.071063721452367	6.983866409267375	0.05607337721102554	0.8624103021381507	1.0272736312726458	0.36213279255180725		cosine	answerdotai_ModernBERT-base	6,7	head
micro	-0.3649970994780709	6.670248536393663	7.805521597384549	0.05414215769101352	0.8697247220503491	1.0284143475830039	0.3481338481338481	14183.0	cosine	answerdotai_ModernBERT-base	6,7	head
macro	-0.2033191641816083	6.071063721452367	6.983866409267375	0.18238227611467492	0.9050653370748561	2.0929859740662846	0.2904090419204341		euclidean	answerdotai_ModernBERT-base	6,7	head
micro	-0.20527592973937922	6.670248536393663	7.805521597384549	0.1764369964903015	0.9083811404976521	2.0551882910255337	0.2778492778492779	14183.0	euclidean	answerdotai_ModernBERT-base	6,7	head
macro	-0.34066651073905163	5.956496850065124	6.856115709224422	0.06264070307795301	0.8655453574069761	1.029881102631391	0.3681684685771265		cosine	answerdotai_ModernBERT-base	6,8	head
micro	-0.34654958822005094	6.493129763799062	7.755476794544236	0.059942656791338686	0.8716687195794894	1.0297836359869783	0.35585585585585583	14183.0	cosine	answerdotai_ModernBERT-base	6,8	head
macro	-0.19025299124974066	5.956496850065124	6.856115709224422	0.1878502194968045	0.9077626802400575	1.9651367309290562	0.29706819947049556		euclidean	answerdotai_ModernBERT-base	6,8	head
micro	-0.19209711748282512	6.493129763799062	7.755476794544236	0.18155240455914304	0.9100872438163731	1.9372078057625228	0.28156728156728156	14183.0	euclidean	answerdotai_ModernBERT-base	6,8	head
macro	-0.35151976610971125	6.027045620391148	7.127808973630388	0.056696218152313474	0.8627257875898052	1.0305653191274438	0.370985271714386		cosine	answerdotai_ModernBERT-base	6,9	head
micro	-0.3575998889633064	6.620560816990686	8.020791640502132	0.05452106263536227	0.8688763987940589	1.0300595430800512	0.3625053625053625	14183.0	cosine	answerdotai_ModernBERT-base	6,9	head
macro	-0.1946807392930777	6.027045620391148	7.127808973630388	0.18309775834047418	0.9046399620710873	2.019383295171774	0.29008468654937264		euclidean	answerdotai_ModernBERT-base	6,9	head
micro	-0.19706186676829845	6.620560816990686	8.020791640502132	0.17635166215295442	0.9071703318121158	1.986175606664309	0.2734162734162734	14183.0	euclidean	answerdotai_ModernBERT-base	6,9	head
macro	-0.343151151814293	5.9863352359782365	7.248636764843208	0.0581410602106559	0.8629324221617416	1.0255694828865742	0.3706690597767277		cosine	answerdotai_ModernBERT-base	6,10	head
micro	-0.3492412705256806	6.557712333650145	8.183609953765282	0.055416268206969786	0.8694571702825873	1.0263023425876239	0.35757185757185755	14183.0	cosine	answerdotai_ModernBERT-base	6,10	head
macro	-0.19169498369173418	5.9863352359782365	7.248636764843208	0.1835552551317292	0.9052377576319988	2.019865656461657	0.2936603867877611		euclidean	answerdotai_ModernBERT-base	6,10	head
micro	-0.19435200118561555	6.557712333650145	8.183609953765282	0.17691211432150486	0.9079027975524829	1.988666928363601	0.27706277706277704	14183.0	euclidean	answerdotai_ModernBERT-base	6,10	head
macro	-0.3578180868062175	6.027883666858581	7.643624691157094	0.05483816359383738	0.8585981983052335	1.0290558384378221	0.3614236264231448		cosine	answerdotai_ModernBERT-base	6,11	head
micro	-0.36289185947493213	6.590094072527345	8.675473242751588	0.05382547890106222	0.8650312782082303	1.0278033515045717	0.34477334477334476	14183.0	cosine	answerdotai_ModernBERT-base	6,11	head
macro	-0.20241837589069395	6.027883666858581	7.643624691157094	0.18343520093226814	0.9028581725694534	2.0566051525428812	0.2847885393618886		euclidean	answerdotai_ModernBERT-base	6,11	head
micro	-0.20425603465315084	6.590094072527345	8.675473242751588	0.17847626634900768	0.9057381668270955	2.0227517835309117	0.2671957671957672	14183.0	euclidean	answerdotai_ModernBERT-base	6,11	head
macro	-0.355889785746787	6.09920794559282	7.417617868032853	0.058294752030438296	0.8619249798362045	1.0301557377709416	0.3638029913728301		cosine	answerdotai_ModernBERT-base	7,8	head
micro	-0.35908727817629493	6.67420478289887	8.37625310663994	0.056077875841589374	0.8685229884215532	1.0269851712552356	0.3511368511368511	14183.0	cosine	answerdotai_ModernBERT-base	7,8	head
macro	-0.19844796093895523	6.09920794559282	7.417617868032853	0.18386633133441216	0.906110032267149	2.079635451193278	0.2878279421296982		euclidean	answerdotai_ModernBERT-base	7,8	head
micro	-0.1990326839161333	6.67420478289887	8.37625310663994	0.17634565127843685	0.9087414256133903	2.03946604279537	0.271986271986272	14183.0	euclidean	answerdotai_ModernBERT-base	7,8	head
macro	-0.35312379322623955	6.00277080744797	7.710569632149118	0.05916340084114165	0.8581530144612606	1.0325709808394778	0.3603149940189189		cosine	answerdotai_ModernBERT-base	7,9	head
micro	-0.358009157142253	6.581379280204944	8.644092153304857	0.057113159371672495	0.8643710101063254	1.031217303973211	0.34477334477334476	14183.0	cosine	answerdotai_ModernBERT-base	7,9	head
macro	-0.19651498859826277	6.00277080744797	7.710569632149118	0.1842006986915655	0.9015201054199588	2.0981766860189355	0.286303399302783		euclidean	answerdotai_ModernBERT-base	7,9	head
micro	-0.1980440758433254	6.581379280204944	8.644092153304857	0.17847902664028473	0.9045929195906045	2.0586177354694724	0.2704132704132704	14183.0	euclidean	answerdotai_ModernBERT-base	7,9	head
macro	-0.36215613629104926	6.10722151051839	7.647992215114091	0.05545932753897483	0.8601448404882349	1.0313967644139104	0.36949305619407985		cosine	answerdotai_ModernBERT-base	7,10	head
micro	-0.36742781734532654	6.745921136295558	8.737690918346027	0.05322438182620311	0.8656860709861628	1.0333989155854684	0.35471185471185473	14183.0	cosine	answerdotai_ModernBERT-base	7,10	head
macro	-0.2028869613654406	6.10722151051839	7.647992215114091	0.18073282583728006	0.9039500234322843	2.118526499588774	0.2904113302926761		euclidean	answerdotai_ModernBERT-base	7,10	head
micro	-0.20441873586187823	6.745921136295558	8.737690918346027	0.1735880415331538	0.9059335273205169	2.0932701856536235	0.2762047762047762	14183.0	euclidean	answerdotai_ModernBERT-base	7,10	head
macro	-0.35664006828712697	6.038727244325115	7.6389855008035425	0.0565906596973477	0.8576537749276055	1.0306337293597756	0.36705960468342		cosine	answerdotai_ModernBERT-base	7,11	head
micro	-0.36066071795157806	6.642573085062695	8.64865832505808	0.05450458852583944	0.8639828350374197	1.0310945050309828	0.35306735306735304	14183.0	cosine	answerdotai_ModernBERT-base	7,11	head
macro	-0.20027680951041701	6.038727244325115	7.6389855008035425	0.18403619985262035	0.9034597267899562	2.129660446032493	0.2870771880955748		euclidean	answerdotai_ModernBERT-base	7,11	head
micro	-0.20105863050034706	6.642573085062695	8.64865832505808	0.178487739812222	0.9061096291903943	2.093970756719697	0.27391677391677394	14183.0	euclidean	answerdotai_ModernBERT-base	7,11	head
macro	-0.34778511096264253	6.092376047265827	7.216634433891339	0.0588141289561014	0.8620994086062436	1.0289527660985665	0.36746993046480697		cosine	answerdotai_ModernBERT-base	8,9	head
micro	-0.3525320352555119	6.669649237851289	8.131430764172519	0.05673843636327813	0.86866791931298	1.0290506971237339	0.35456885456885456	14183.0	cosine	answerdotai_ModernBERT-base	8,9	head
macro	-0.1942334489112514	6.092376047265827	7.216634433891339	0.1891686849535336	0.9054463088459539	2.038670414810719	0.29361068445433847		euclidean	answerdotai_ModernBERT-base	8,9	head
micro	-0.19585405983696616	6.669649237851289	8.131430764172519	0.18143061196177382	0.9085314476326398	2.0038253348072272	0.27863577863577865	14183.0	euclidean	answerdotai_ModernBERT-base	8,9	head
macro	-0.3547364230665375	6.063111908938501	7.307164978276696	0.054445550043663755	0.8608183081828322	1.0303782675032511	0.3715650062248864		cosine	answerdotai_ModernBERT-base	8,10	head
micro	-0.3581348850089041	6.650552773203751	8.185249348757553	0.05254345910230013	0.8672641299285555	1.0289841679617886	0.35978835978835977	14183.0	cosine	answerdotai_ModernBERT-base	8,10	head
macro	-0.20035001936558494	6.063111908938501	7.307164978276696	0.1801539523314967	0.9045298232559115	2.0518454665280124	0.29383472481815287		euclidean	answerdotai_ModernBERT-base	8,10	head
micro	-0.20141426441597549	6.650552773203751	8.185249348757553	0.17453992638160223	0.9075820690904172	2.0119374999958732	0.2777777777777778	14183.0	euclidean	answerdotai_ModernBERT-base	8,10	head
macro	-0.3527396557438085	6.099016811518515	7.720215487899359	0.056343066431096725	0.8582796742412454	1.031130910755792	0.37108266098647663		cosine	answerdotai_ModernBERT-base	8,11	head
micro	-0.3556287179321054	6.66657058431468	8.67794896833962	0.055218242929615184	0.864565271633819	1.0296517512665582	0.35914485914485916	14183.0	cosine	answerdotai_ModernBERT-base	8,11	head
macro	-0.1975404806270497	6.099016811518515	7.720215487899359	0.18087985752268695	0.9031326795837854	2.076477006560312	0.2878176367188497		euclidean	answerdotai_ModernBERT-base	8,11	head
micro	-0.19750764158895937	6.66657058431468	8.67794896833962	0.17621743775113236	0.9061803071664115	2.0388313342992213	0.27391677391677394	14183.0	euclidean	answerdotai_ModernBERT-base	8,11	head
macro	-0.35415639582325603	6.058523953471724	7.347457954663795	0.059094514900209116	0.8612292732353419	1.0287835097950355	0.3740184565214647		cosine	answerdotai_ModernBERT-base	9,10	head
micro	-0.35564728013076197	6.672502865415455	8.196544612418002	0.0574898758544616	0.8680381180743255	1.027360660348001	0.3635778635778636	14183.0	cosine	answerdotai_ModernBERT-base	9,10	head
macro	-0.1981480641770509	6.058523953471724	7.347457954663795	0.1880689474566338	0.9035409125437025	2.035202556251269	0.29278043744712723		euclidean	answerdotai_ModernBERT-base	9,10	head
micro	-0.19876774213558085	6.672502865415455	8.196544612418002	0.18238852809736583	0.9073395749685349	1.9925617207787212	0.2774202774202774	14183.0	euclidean	answerdotai_ModernBERT-base	9,10	head
macro	-0.35106615900886734	6.0711807317911015	7.443674148388009	0.05829766264176688	0.8600831154596487	1.027681705643325	0.36923002019611056		cosine	answerdotai_ModernBERT-base	9,11	head
micro	-0.35364797651168817	6.651105475844404	8.470808350564452	0.05643372604720896	0.8658149165357167	1.0291414981358884	0.3565708565708566	14183.0	cosine	answerdotai_ModernBERT-base	9,11	head
macro	-0.19505837092130698	6.0711807317911015	7.443674148388009	0.1885099911391269	0.9032681758335415	2.063740192331841	0.29199196242402775		euclidean	answerdotai_ModernBERT-base	9,11	head
micro	-0.19531736619053533	6.651105475844404	8.470808350564452	0.18256162637884987	0.9053182841845258	2.0276791010559903	0.2774917774917775	14183.0	euclidean	answerdotai_ModernBERT-base	9,11	head
macro	-0.3490115976188464	6.028535249511295	7.267018369244382	0.05650402594829492	0.859451329998309	1.0266286468129502	0.3718169245539767		cosine	answerdotai_ModernBERT-base	10,11	head
micro	-0.3517972687143211	6.603278588534997	8.118030191693943	0.05505607938111736	0.8660141475635965	1.0260261528467005	0.35964535964535965	14183.0	cosine	answerdotai_ModernBERT-base	10,11	head
macro	-0.19683700098091872	6.028535249511295	7.267018369244382	0.18464445816442618	0.9049401774323351	2.049338140217678	0.2856061590969426		euclidean	answerdotai_ModernBERT-base	10,11	head
micro	-0.1975765491042697	6.603278588534997	8.118030191693943	0.1794268700163887	0.9081058571434728	2.0126122922346044	0.2724867724867725	14183.0	euclidean	answerdotai_ModernBERT-base	10,11	head
macro	-0.3493679012666338	5.998731241482421	7.018396033826351	0.05319835754053489	0.8626040949040925	1.0322659001419159	0.35548310692837504		cosine	answerdotai_ModernBERT-base	0,1,2	head
micro	-0.35356604787990004	6.562048900102489	7.9003934478298765	0.050600848157168275	0.8695767570617837	1.0308069697308548	0.34262834262834263	14183.0	cosine	answerdotai_ModernBERT-base	0,1,2	head
macro	-0.19684232202354515	5.998731241482421	7.018396033826351	0.16142251147571646	0.9038412346331561	1.7383503426555704	0.28209916192086076		euclidean	answerdotai_ModernBERT-base	0,1,2	head
micro	-0.19813438602464567	6.562048900102489	7.9003934478298765	0.15509475634939734	0.9069626353708141	1.7098710833103374	0.26583726583726586	14183.0	euclidean	answerdotai_ModernBERT-base	0,1,2	head
macro	-0.35090532977541933	6.004441604145926	7.217399817999099	0.0532736826125731	0.8614827470558267	1.0354758379714435	0.35936306649699773		cosine	answerdotai_ModernBERT-base	0,1,3	head
micro	-0.3558662078294298	6.601953665515831	8.063609810834068	0.05070702652106774	0.8689032571180852	1.0328001973532224	0.3457743457743458	14183.0	cosine	answerdotai_ModernBERT-base	0,1,3	head
macro	-0.19762659642685365	6.004441604145926	7.217399817999099	0.158434783168717	0.9015090961867558	1.7451936568021333	0.2849178517844945		euclidean	answerdotai_ModernBERT-base	0,1,3	head
micro	-0.19914165539033296	6.601953665515831	8.063609810834068	0.15357124360844138	0.904459447951903	1.7174357037868437	0.2679107679107679	14183.0	euclidean	answerdotai_ModernBERT-base	0,1,3	head
macro	-0.35487997442098757	6.024934665713715	7.230470474251755	0.051989755014769275	0.8618867993555626	1.0352555164385149	0.3578594324159561		cosine	answerdotai_ModernBERT-base	0,1,4	head
micro	-0.3602315033209977	6.61095465642247	8.220922587792993	0.049403116527058956	0.8677397449159924	1.0340753398469973	0.34441584441584444	14183.0	cosine	answerdotai_ModernBERT-base	0,1,4	head
macro	-0.2010973166326069	6.024934665713715	7.230470474251755	0.15967164968642208	0.9034576561590579	1.7497209586718496	0.27966191640304017		euclidean	answerdotai_ModernBERT-base	0,1,4	head
micro	-0.20238389120459646	6.61095465642247	8.220922587792993	0.15445665502743924	0.9052618619297014	1.733515090866193	0.26404976404976405	14183.0	euclidean	answerdotai_ModernBERT-base	0,1,4	head
macro	-0.3570055170860156	6.075325291034304	7.212502170568734	0.053711132998877656	0.8608793531757185	1.0358110108835197	0.36414371891117053		cosine	answerdotai_ModernBERT-base	0,1,5	head
micro	-0.360314868048877	6.668206609875333	8.160197955345101	0.05155933467349883	0.86771748596884	1.0335191231468757	0.3510653510653511	14183.0	cosine	answerdotai_ModernBERT-base	0,1,5	head
macro	-0.20236874106235275	6.075325291034304	7.212502170568734	0.16172519851189276	0.9034716305685145	1.7392601812137511	0.2821699517146409		euclidean	answerdotai_ModernBERT-base	0,1,5	head
micro	-0.20241087018064524	6.668206609875333	8.160197955345101	0.15763813762018505	0.9063334244050928	1.710402118457658	0.26354926354926356	14183.0	euclidean	answerdotai_ModernBERT-base	0,1,5	head
macro	-0.3527081701114734	6.0192370354477385	7.035108458794749	0.05373243065788376	0.8631391681679095	1.0309080092669138	0.35761654957054423		cosine	answerdotai_ModernBERT-base	0,1,6	head
micro	-0.3564335891836196	6.599442603269983	7.896153563891	0.05130076093343411	0.8699517122780785	1.028371547425198	0.3429143429143429	14183.0	cosine	answerdotai_ModernBERT-base	0,1,6	head
macro	-0.19749119870214957	6.0192370354477385	7.035108458794749	0.1586975768296815	0.9026231263553891	1.7199599751346248	0.28492786883354204		euclidean	answerdotai_ModernBERT-base	0,1,6	head
micro	-0.19778777396278605	6.599442603269983	7.896153563891	0.1541756235599283	0.904811904478204	1.6961619745532326	0.2678392678392678	14183.0	euclidean	answerdotai_ModernBERT-base	0,1,6	head
macro	-0.34895920389184104	6.061510675076245	7.143311147154875	0.05503474814856486	0.862423177950784	1.0329693160478164	0.3585754831192258		cosine	answerdotai_ModernBERT-base	0,1,8	head
micro	-0.35141951348441464	6.677808521247796	7.988562285572973	0.05208111182459074	0.869786436209468	1.0300751203624947	0.3462033462033462	14183.0	cosine	answerdotai_ModernBERT-base	0,1,8	head
macro	-0.19746159574819996	6.061510675076245	7.143311147154875	0.1621441847462838	0.9035503010782467	1.70197037856896	0.2846003132051785		euclidean	answerdotai_ModernBERT-base	0,1,8	head
micro	-0.19711496793878813	6.677808521247796	7.988562285572973	0.15632633393669235	0.9061748295688817	1.6740954047585097	0.2699127699127699	14183.0	euclidean	answerdotai_ModernBERT-base	0,1,8	head
macro	-0.35739016747520747	6.069427435447257	7.209392349741491	0.05441921181280773	0.8622495765112543	1.0355496368592616	0.35646853046753463		cosine	answerdotai_ModernBERT-base	0,1,7	head
micro	-0.36393488632390675	6.699000745475916	8.073834029296009	0.052003652531572436	0.869144463005488	1.0323287855224987	0.3426998426998427	14183.0	cosine	answerdotai_ModernBERT-base	0,1,7	head
macro	-0.20172884968034716	6.069427435447257	7.209392349741491	0.15909495333669904	0.9046111860765915	1.7661271046595268	0.283579699302896		euclidean	answerdotai_ModernBERT-base	0,1,7	head
micro	-0.20461808132567075	6.699000745475916	8.073834029296009	0.15326735956110432	0.907750184521059	1.7492333542130294	0.26633776633776635	14183.0	euclidean	answerdotai_ModernBERT-base	0,1,7	head
macro	-0.35240966772946014	6.008212317400936	7.0515985172459885	0.05351004741688807	0.8626073634061249	1.0357131877678685	0.3599597391585616		cosine	answerdotai_ModernBERT-base	0,1,9	head
micro	-0.35640430759308567	6.605068411848953	7.953178225732341	0.05128816293214087	0.8693846531460246	1.0349451593577386	0.34777634777634775	14183.0	cosine	answerdotai_ModernBERT-base	0,1,9	head
macro	-0.1989680907262903	6.008212317400936	7.0515985172459885	0.16004708075087137	0.9029856485413943	1.7389331452457877	0.28494070247883757		euclidean	answerdotai_ModernBERT-base	0,1,9	head
micro	-0.19981849752023256	6.605068411848953	7.953178225732341	0.15541373677029519	0.9057574936604027	1.7163616232745862	0.2682682682682683	14183.0	euclidean	answerdotai_ModernBERT-base	0,1,9	head
macro	-0.3495498433207834	5.961066970859296	7.4947616075677805	0.05246477199345864	0.8612228750242233	1.0310645522152806	0.36052948614995617		cosine	answerdotai_ModernBERT-base	0,1,10	head
micro	-0.35461263519828584	6.5729708604303285	8.495910949575928	0.049435486265930716	0.8673373231523821	1.0309707354736588	0.3464893464893465	14183.0	cosine	answerdotai_ModernBERT-base	0,1,10	head
macro	-0.1964968774556538	5.961066970859296	7.4947616075677805	0.158569174814622	0.9023227258425854	1.7416916638323758	0.2845296598433312		euclidean	answerdotai_ModernBERT-base	0,1,10	head
micro	-0.1984894652406589	6.5729708604303285	8.495910949575928	0.15351560859153043	0.904447281719511	1.7242798957867658	0.2651937651937652	14183.0	euclidean	answerdotai_ModernBERT-base	0,1,10	head
macro	-0.3564469515628773	6.032831403528742	7.1617089767128785	0.05053648942457822	0.8606159111909982	1.0349974406995477	0.356253618233589		cosine	answerdotai_ModernBERT-base	0,1,11	head
micro	-0.35925373289808565	6.629445929197155	8.021262074585458	0.04888362121755537	0.8682332771191852	1.0331526287175647	0.34427284427284427	14183.0	cosine	answerdotai_ModernBERT-base	0,1,11	head
macro	-0.20164709936148023	6.032831403528742	7.1617089767128785	0.15444037484765516	0.9021805206120598	1.7774571737015776	0.27828583496189074		euclidean	answerdotai_ModernBERT-base	0,1,11	head
micro	-0.20113957261200502	6.629445929197155	8.021262074585458	0.1503387298274729	0.9051578336287718	1.7522263718887265	0.2648362648362648	14183.0	euclidean	answerdotai_ModernBERT-base	0,1,11	head
macro	-0.35137407086677896	6.068604783774628	6.6539580575495245	0.059046050886210226	0.8629407829230751	1.029930830707635	0.3695433702391737		cosine	answerdotai_ModernBERT-base	0,2,3	head
micro	-0.3548470112336651	6.660037182972497	7.370316179191091	0.05685613035389922	0.8704212118927648	1.0287107407021174	0.3585728585728586	14183.0	cosine	answerdotai_ModernBERT-base	0,2,3	head
macro	-0.19729880816596193	6.068604783774628	6.6539580575495245	0.17939499196739886	0.9064114110481614	1.7018708677758159	0.29369792875208717		euclidean	answerdotai_ModernBERT-base	0,2,3	head
micro	-0.19879647244783416	6.660037182972497	7.370316179191091	0.17217246783508472	0.9108502649608076	1.665711068073186	0.27913627913627914	14183.0	euclidean	answerdotai_ModernBERT-base	0,2,3	head
macro	-0.3504029342636696	5.940155272919755	7.192922559434941	0.0578419147201905	0.8608269503890894	1.031602233087714	0.3666378183420409		cosine	answerdotai_ModernBERT-base	0,2,4	head
micro	-0.3559985813830055	6.48248183214216	8.08444072205944	0.05563934024011437	0.8673042682187918	1.0314856392153473	0.35192335192335195	14183.0	cosine	answerdotai_ModernBERT-base	0,2,4	head
macro	-0.19611159615649038	5.940155272919755	7.192922559434941	0.18096073213694555	0.9038597258705958	1.6974610017645941	0.2921087107876971		euclidean	answerdotai_ModernBERT-base	0,2,4	head
micro	-0.19758806513982882	6.48248183214216	8.08444072205944	0.17396109706187374	0.9070506843529408	1.6732037580617072	0.27677677677677676	14183.0	euclidean	answerdotai_ModernBERT-base	0,2,4	head
macro	-0.3560574429229331	6.019329967822998	7.1710788504898595	0.05782449130004671	0.8598028728963201	1.0341067082901534	0.37746459672415633		cosine	answerdotai_ModernBERT-base	0,2,5	head
micro	-0.36066840503510583	6.567719895456576	8.129376763334506	0.055891964485583354	0.8658601591511736	1.0338779168720338	0.3655083655083655	14183.0	cosine	answerdotai_ModernBERT-base	0,2,5	head
macro	-0.20113261845463667	6.019329967822998	7.1710788504898595	0.1799105976919025	0.9061713967809383	1.7133236727278722	0.2911699928886193		euclidean	answerdotai_ModernBERT-base	0,2,5	head
micro	-0.20189441192245744	6.567719895456576	8.129376763334506	0.1731463998862223	0.9094342864266223	1.6843394733254686	0.2762047762047762	14183.0	euclidean	answerdotai_ModernBERT-base	0,2,5	head
macro	-0.35656109408250486	5.987151724032615	7.04160121000391	0.05841931467499912	0.861901693018863	1.02815644108761	0.3711208315201468		cosine	answerdotai_ModernBERT-base	0,2,6	head
micro	-0.3609014307869319	6.513261981806303	7.912713922658563	0.05610392690275463	0.8683791069805039	1.027302968328735	0.3595023595023595	14183.0	cosine	answerdotai_ModernBERT-base	0,2,6	head
macro	-0.20056029564687028	5.987151724032615	7.04160121000391	0.18123480084910615	0.9034634567652694	1.6791043148995084	0.2956704949982436		euclidean	answerdotai_ModernBERT-base	0,2,6	head
micro	-0.20236358551619918	6.513261981806303	7.912713922658563	0.1740752632365358	0.9066209863445231	1.6497716676032628	0.2804947804947805	14183.0	euclidean	answerdotai_ModernBERT-base	0,2,6	head
macro	-0.354893458265056	5.953162116976827	7.0794189383428625	0.058173222821427	0.8604097174579081	1.0321778847666445	0.3712748109699428		cosine	answerdotai_ModernBERT-base	0,2,7	head
micro	-0.3592488199806378	6.4833374207261345	7.9371449071050755	0.05575910868581241	0.8674335692730213	1.0301233887544354	0.36007436007436006	14183.0	cosine	answerdotai_ModernBERT-base	0,2,7	head
macro	-0.19985317004837674	5.953162116976827	7.0794189383428625	0.17987946969346694	0.9056639453210347	1.7218429467433916	0.2935435856852979		euclidean	answerdotai_ModernBERT-base	0,2,7	head
micro	-0.20083069816619736	6.4833374207261345	7.9371449071050755	0.17364842051292087	0.9087899595721852	1.6964799996381492	0.27963677963677963	14183.0	euclidean	answerdotai_ModernBERT-base	0,2,7	head
macro	-0.3501117835845984	5.992041638297133	6.731065270061852	0.059540995534989295	0.8627806668177767	1.033020163308869	0.3719935419776948		cosine	answerdotai_ModernBERT-base	0,2,9	head
micro	-0.35270237788923137	6.5283876868959405	7.524378231831787	0.05826308062414283	0.869487176819477	1.0323378635380225	0.35914485914485916	14183.0	cosine	answerdotai_ModernBERT-base	0,2,9	head
macro	-0.19487722495048562	5.992041638297133	6.731065270061852	0.1828251477192875	0.9059237301256892	1.6725088158475923	0.2942369931259453		euclidean	answerdotai_ModernBERT-base	0,2,9	head
micro	-0.19531038028135644	6.5283876868959405	7.524378231831787	0.17750938579585124	0.909826725296498	1.638104189887571	0.2803517803517804	14183.0	euclidean	answerdotai_ModernBERT-base	0,2,9	head
macro	-0.3437914044467315	6.013970026362615	6.796988986146695	0.06026439242972993	0.861169014623179	1.029404216451858	0.3723609870847253		cosine	answerdotai_ModernBERT-base	0,2,8	head
micro	-0.34536964616801813	6.584569642299803	7.521088779978474	0.058544367288730206	0.8684638423113716	1.0282998632938047	0.36236236236236236	14183.0	cosine	answerdotai_ModernBERT-base	0,2,8	head
macro	-0.19372354934094788	6.013970026362615	6.796988986146695	0.18156370971109143	0.9052654463665001	1.6503492270935078	0.2976020857210855		euclidean	answerdotai_ModernBERT-base	0,2,8	head
micro	-0.1935829678577963	6.584569642299803	7.521088779978474	0.17419976493273986	0.909257398206262	1.6115299429305616	0.28356928356928357	14183.0	euclidean	answerdotai_ModernBERT-base	0,2,8	head
macro	-0.3527531588338142	6.0003541556848585	7.309257533489605	0.05619768325180604	0.859548260630558	1.0307546808970498	0.372320303734376		cosine	answerdotai_ModernBERT-base	0,2,10	head
micro	-0.3565211984857643	6.586415168733025	8.199624532580208	0.0536845689259898	0.8662772921671081	1.0311436933149702	0.36043186043186043	14183.0	cosine	answerdotai_ModernBERT-base	0,2,10	head
macro	-0.19856064436101598	6.0003541556848585	7.309257533489605	0.17537166216302838	0.9036812098778976	1.703861173786072	0.2904908124519557		euclidean	answerdotai_ModernBERT-base	0,2,10	head
micro	-0.19989817638316673	6.586415168733025	8.199624532580208	0.16902612064485414	0.9074437368521384	1.674405066486404	0.2753467753467754	14183.0	euclidean	answerdotai_ModernBERT-base	0,2,10	head
macro	-0.35780394940322363	6.023320081463733	6.874492082607015	0.05609708666234357	0.8601694983662623	1.030748185497888	0.36928332747552156		cosine	answerdotai_ModernBERT-base	0,2,11	head
micro	-0.3598104222468813	6.56303660390149	7.613188229809989	0.05484596576940337	0.8683855782507471	1.0308640718199886	0.35785785785785784	14183.0	cosine	answerdotai_ModernBERT-base	0,2,11	head
macro	-0.20170276351727787	6.023320081463733	6.874492082607015	0.17837209928515854	0.9047537830600394	1.7321105640888481	0.29009284812714903		euclidean	answerdotai_ModernBERT-base	0,2,11	head
micro	-0.20155031453453878	6.56303660390149	7.613188229809989	0.1725803395024584	0.9091285607503462	1.696993563585302	0.27913627913627914	14183.0	euclidean	answerdotai_ModernBERT-base	0,2,11	head
macro	-0.34843666761925446	5.953829142575414	7.244657369137083	0.05955984924443663	0.8619481912967916	1.0320992280263495	0.36733550714198615		cosine	answerdotai_ModernBERT-base	0,3,4	head
