model	cache_path	embedding_type	system_id	lemma	msps	n_tokens_total_system	n_tokens_with_conditioning	n_tokens_unmatched_conditioning	n_tokens_unexpected_form	n_meanings_total_system	n_meanings_with_conditioning	n_forms_observed_system	observed_forms	expected_form_1	expected_form_2	pair_p_value	pair_test_type	pair_significant	pair_attested_meanings	cond_no_cond_count_expected	cond_prob_count_expected	cond_cat_count_expected	cond_no_cond_count_matched	cond_prob_count_matched	cond_cat_count_matched	system_notes	layer	label_type	label_column	n_samples_eval	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	silhouette_cosine	silhouette_euclidean	within_cosine	between_cosine	within_between_ratio_cosine	within_euclidean	between_euclidean	within_between_ratio_euclidean	nearest_centroid_loo_acc_cosine	nearest_centroid_loo_acc_euclidean	kmeans_ari	kmeans_ami	kmeans_pca_components_used
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	spring__pst	spring	pst	200	132	68	0	16	3	2	sprang,sprung	sprang	sprung	0.0218	fisher_exact	True	16	3	0	0	3	0	0		3	raw	raw_label	200	16.0	3.0161790011615732	76.0	1.0	0.0625	0.0625	-0.17587359595539911	-0.11057424700029436	0.5023222375919747	0.5105753968805249	0.9838355719077443	1.4082543794308124	1.4340746085834128	0.9819951981591071	0.34	0.37	0.10014623561217884	0.1252690995228238	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	spring__pst	spring	pst	200	132	68	0	16	3	2	sprang,sprung	sprang	sprung	0.0218	fisher_exact	True	16	3	0	0	3	0	0		3	conditioned-exclude	conditioned_exclude_label	132	3.0	1.375432844317455	76.0	19.0	0.0	0.0	0.007335013027580604	0.007347970041662307	0.506773637789008	0.5206140085064515	0.9734152933050169	1.413954052854133	1.446937772441972	0.9772044657233787	0.6363636363636364	0.6515151515151515	0.0650697833653691	0.09596001785492698	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	spring__pst	spring	pst	200	132	68	0	16	3	2	sprang,sprung	sprang	sprung	0.0218	fisher_exact	True	16	3	0	0	3	0	0		3	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	strive__ppt	strive	ppt	200	200	0	0	2	2	2	strived,striven	strived	striven	0.0537	chi_sq	False	2	1	1	0	1	1	0		3	raw	raw_label	200	2.0	0.4529425481872832	181.0	19.0	0.0	0.0	-0.004660453781134247	-0.009935755447117967	0.3141184549448252	0.3134209196396128	1.0022255543950749	1.0972904472345508	1.0859086815149888	1.010481328599089	0.61	0.6	-0.01155769653623393	-0.004892301899804776	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	strive__ppt	strive	ppt	200	200	0	0	2	2	2	strived,striven	strived	striven	0.0537	chi_sq	False	2	1	1	0	1	1	0		3	conditioned-exclude	conditioned_exclude_label	181	1.0	-0.0	181.0	181.0	0.0	0.0													0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	strive__ppt	strive	ppt	200	200	0	0	2	2	2	strived,striven	strived	striven	0.0537	chi_sq	False	2	1	1	0	1	1	0		3	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	strive__pst	strive	pst	199	199	0	0	2	2	2	strived,strove	strived	strove	0.0008	fisher_exact	True	2	1	0	1	1	0	1		3	raw	raw_label	199	2.0	0.48627679848147415	178.0	21.0	0.0	0.0	-0.01572655337455396	-0.004340974986074019	0.28354549510200844	0.2764364928251965	1.025716583958064	1.0429023266399577	1.034019361208755	1.0085907148013349	0.7085427135678392	0.7286432160804021	0.025907532576649836	-0.003443848827918122	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	strive__pst	strive	pst	199	199	0	0	2	2	2	strived,strove	strived	strove	0.0008	fisher_exact	True	2	1	0	1	1	0	1		3	conditioned-exclude	conditioned_exclude_label	199	3.0	0.548714629387147	178.0	3.0	0.0	0.0	-0.1459624838662207	-0.06323117694562551	0.2836010269999845	0.27630474945970246	1.026406630919481	1.0429681132634478	1.0338698571845413	1.008800194739871	0.628140703517588	0.6582914572864321	0.019650209006062753	-0.002228426360921345	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	strive__pst	strive	pst	199	199	0	0	2	2	2	strived,strove	strived	strove	0.0008	fisher_exact	True	2	1	0	1	1	0	1		3	conditioned-cat-only	cat_only_label	21	2.0	0.5916727785823275	18.0	3.0	0.0	0.0	0.03762518006691203	0.029199409187535205	0.2532224704948442	0.26718518093716764	0.9477414488582472	0.9912201419405523	1.0235208563973153	0.9684415669159316	0.8095238095238095	0.8095238095238095	-0.10410094637223975	-0.02720497505835223	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	take__ppt	take	ppt	199	140	59	0	25	6	2	taken,took	taken	took	0.0053	fisher_exact	True	25	3	3	0	3	3	0		3	raw	raw_label	199	25.0	3.703492483956415	35.0	1.0	0.44	0.52	-0.3465747005719598	-0.19796775745194922	0.6213642708614416	0.6274534563025236	0.990295398997458	1.5693908790235538	1.5926376642032865	0.9854035944884163	0.17587939698492464	0.21608040201005024	0.02422415810271574	0.0804149199245676	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	take__ppt	take	ppt	199	140	59	0	25	6	2	taken,took	taken	took	0.0053	fisher_exact	True	25	3	3	0	3	3	0		3	conditioned-exclude	conditioned_exclude_label	63	3.0	1.555383834371384	27.0	17.0	0.0	0.0	0.011406705802574186	0.005971552463870499	0.5768703244710999	0.6180489640922189	0.9333731758913283	1.525639663069164	1.590385345912341	0.9592893112291381	0.49206349206349204	0.49206349206349204	0.06520700971534016	0.13663889397700046	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	take__ppt	take	ppt	199	140	59	0	25	6	2	taken,took	taken	took	0.0053	fisher_exact	True	25	3	3	0	3	3	0		3	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	tear__ppt	tear	ppt	96	91	5	0	6	3	2	tore,torn	tore	torn	0.0026	fisher_exact	True	6	2	0	1	2	0	1		3	raw	raw_label	96	6.0	1.814079155618118	38.0	1.0	0.16666666666666666	0.5	-0.13360176521505887	-0.06784447402775186	0.4900907999057706	0.5174991818201587	0.9470368594246142	1.2801698337364495	1.3321756245394931	0.9609617607130284	0.3645833333333333	0.3958333333333333	0.0652899249823209	0.07252991098858792	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	tear__ppt	tear	ppt	96	91	5	0	6	3	2	tore,torn	tore	torn	0.0026	fisher_exact	True	6	2	0	1	2	0	1		3	conditioned-exclude	conditioned_exclude_label	91	4.0	1.6698922224763166	38.0	4.0	0.0	0.0	-0.04019654736840725	-0.01305638531798014	0.48545266907333723	0.520122170983352	0.9333435414905156	1.271520860361732	1.337231965840139	0.9508603539572711	0.4725274725274725	0.4945054945054945	0.09099661816562564	0.11756523240733337	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	tear__ppt	tear	ppt	96	91	5	0	6	3	2	tore,torn	tore	torn	0.0026	fisher_exact	True	6	2	0	1	2	0	1		3	conditioned-cat-only	cat_only_label	18	2.0	0.7642045065086203	14.0	4.0	0.0	0.0	0.11562957309758606	0.05321063028715187	0.538302374067294	0.6080455621020379	0.8852994045485031	1.4225316432330277	1.4999892715397	0.9483612117924256	0.8333333333333334	0.8333333333333334	0.211340206185567	0.04309230545832428	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	tread__ppt	tread	ppt	197	175	22	0	8	4	2	trod,trodden	trod	trodden	0.0	fisher_exact	True	8	2	1	1	2	1	1		3	raw	raw_label	197	8.0	2.2940645639523796	75.0	1.0	0.25	0.25	-0.20159281717359592	-0.12471597394092233	0.4079538494827501	0.44367490379602054	0.9194882243560633	1.2684674255094155	1.336229352246874	0.9492887006085321	0.3197969543147208	0.3299492385786802	0.04271463332957648	0.04964732428104116	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	tread__ppt	tread	ppt	197	175	22	0	8	4	2	trod,trodden	trod	trodden	0.0	fisher_exact	True	8	2	1	1	2	1	1		3	conditioned-exclude	conditioned_exclude_label	100	4.0	1.6139113581028388	44.0	3.0	0.0	0.0	-0.0977419991309458	-0.047093268085578524	0.46613077315714924	0.4706476301520793	0.9904028901760952	1.380803644142752	1.3915641850345137	0.9922673053765789	0.39	0.43	0.008923627600823719	0.047610120343088105	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	tread__ppt	tread	ppt	197	175	22	0	8	4	2	trod,trodden	trod	trodden	0.0	fisher_exact	True	8	2	1	1	2	1	1		3	conditioned-cat-only	cat_only_label	18	2.0	0.6500224216483541	15.0	3.0	0.0	0.0	0.0648926934816322	0.038245819903629644	0.42668269915248735	0.44378477877990413	0.9614631225648715	1.3301288387305297	1.3651388852681807	0.9743542236504579	0.7777777777777778	0.8888888888888888	0.0449438202247191	-0.06279899975618632	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	tread__pst	tread	pst	170	153	17	0	8	4	2	treaded,trod	treaded	trod	0.0	fisher_exact	True	8	1	1	2	1	1	2		3	raw	raw_label	170	8.0	2.298749565890562	56.0	2.0	0.0	0.125	-0.17841608668268133	-0.0934347862915033	0.5081072748047084	0.5578985498506149	0.9107520981023542	1.394222742940307	1.469898912836948	0.9485160719313794	0.35294117647058826	0.3588235294117647	0.0336581460061085	0.10231425044013244	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	tread__pst	tread	pst	170	153	17	0	8	4	2	treaded,trod	treaded	trod	0.0	fisher_exact	True	8	1	1	2	1	1	2		3	conditioned-exclude	conditioned_exclude_label	97	5.0	1.7124814707746505	55.0	3.0	0.0	0.0	-0.1826495731904458	-0.10877482690183216	0.5279482917341222	0.5390315368582106	0.9794385961372724	1.4545865154325128	1.4540169613623006	1.0003917107470868	0.16494845360824742	0.2268041237113402	0.09996553370582227	0.14569860440299812	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	tread__pst	tread	pst	170	153	17	0	8	4	2	treaded,trod	treaded	trod	0.0	fisher_exact	True	8	1	1	2	1	1	2		3	conditioned-cat-only	cat_only_label	42	4.0	1.6755064993703321	20.0	3.0	0.0	0.0	-0.02132207252704534	-0.01438301689725099	0.4530532634311718	0.5318689467633719	0.8518137149915895	1.3455742617570503	1.432587507309387	0.9392614795896409	0.42857142857142855	0.47619047619047616	0.0593266358946511	0.19993358671030997	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	wake__ppt	wake	ppt	198	180	18	0	5	3	2	woke,woken	woke	woken	0.0062	fisher_exact	True	5	2	1	0	2	1	0		3	raw	raw_label	198	5.0	1.8500486219129297	78.0	4.0	0.0	0.0	-0.015460002848570747	-0.018744877931237924	0.3250122648867069	0.33961903867993	0.9569907097964875	1.1435339190080076	1.167894609155695	0.9791413626223531	0.4797979797979798	0.4696969696969697	0.05541987595670773	0.06855734587208644	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	wake__ppt	wake	ppt	198	180	18	0	5	3	2	woke,woken	woke	woken	0.0062	fisher_exact	True	5	2	1	0	2	1	0		3	conditioned-exclude	conditioned_exclude_label	151	2.0	0.9992089388648364	78.0	73.0	0.0	0.0	0.02610738901743268	0.01714109560438329	0.32532972243866864	0.33384314290994277	0.974498740944424	1.1450206379968133	1.1655305796066855	0.9824029142017077	0.6423841059602649	0.6357615894039735	0.04146224173225105	0.029461365641549823	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	wake__ppt	wake	ppt	198	180	18	0	5	3	2	woke,woken	woke	woken	0.0062	fisher_exact	True	5	2	1	0	2	1	0		3	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	wear__ppt	wear	ppt	88	66	22	0	5	1	2	wore,worn	wore	worn	0.0268	fisher_exact	True	5	1	0	0	1	0	0		3	raw	raw_label	88	5.0	1.234422785899402	66.0	1.0	0.2	0.2	-0.10708004647571717	-0.037970279676124756	0.5602508717115288	0.5812068276472144	0.9639440644210641	1.4920793533314076	1.560442115354648	0.9561901326870409	0.4431818181818182	0.4659090909090909	-0.004082128192464812	-0.02681055944221363	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	wear__ppt	wear	ppt	88	66	22	0	5	1	2	wore,worn	wore	worn	0.0268	fisher_exact	True	5	1	0	0	1	0	0		3	conditioned-exclude	conditioned_exclude_label	66	1.0	-0.0	66.0	66.0	0.0	0.0													0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	wear__ppt	wear	ppt	88	66	22	0	5	1	2	wore,worn	wore	worn	0.0268	fisher_exact	True	5	1	0	0	1	0	0		3	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	weave__ppt	weave	ppt	122	91	31	0	11	4	2	weaved,woven	weaved	woven	0.0372	fisher_exact	True	11	3	1	0	3	1	0		3	raw	raw_label	122	11.0	2.836519828492392	38.0	1.0	0.18181818181818182	0.18181818181818182	-0.1619577679254982	-0.10386457375477882	0.42076751631775045	0.4717150206339651	0.8919951621473844	1.1971638553009885	1.280301498497991	0.935064011645275	0.28688524590163933	0.29508196721311475	0.04172138508062559	0.04384295072864049	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	weave__ppt	weave	ppt	122	91	31	0	11	4	2	weaved,woven	weaved	woven	0.0372	fisher_exact	True	11	3	1	0	3	1	0		3	conditioned-exclude	conditioned_exclude_label	68	3.0	1.431169262145754	38.0	15.0	0.0	0.0	0.035015777500683014	0.014320997163859648	0.4203389730292069	0.4749632915709091	0.8849925467691705	1.201174114157195	1.275390773403977	0.9418086904857401	0.6176470588235294	0.6029411764705882	0.12531654433236558	0.05052854777316135	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	weave__ppt	weave	ppt	122	91	31	0	11	4	2	weaved,woven	weaved	woven	0.0372	fisher_exact	True	11	3	1	0	3	1	0		3	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	weave__pst	weave	pst	198	153	45	0	13	4	2	weaved,wove	weaved	wove	0.0	fisher_exact	True	13	1	2	1	1	2	1		3	raw	raw_label	198	13.0	2.7570427744092507	81.0	1.0	0.07692307692307693	0.23076923076923078	-0.212014411113643	-0.12365045973066581	0.3798911502545298	0.43147482946496696	0.8804479990770228	1.1938400902212771	1.2652098332659845	0.9435905877679791	0.3181818181818182	0.3484848484848485	0.03695440396800723	0.08553627645467095	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	weave__pst	weave	pst	198	153	45	0	13	4	2	weaved,wove	weaved	wove	0.0	fisher_exact	True	13	1	2	1	1	2	1		3	conditioned-exclude	conditioned_exclude_label	51	3.0	1.3647098428918996	23.0	5.0	0.0	0.0	-0.00337011598375607	7.752732311825671e-05	0.4342339875625352	0.45258705756161394	0.9594485310782882	1.2577886791377964	1.2867069141467875	0.9775253908321719	0.5490196078431373	0.5882352941176471	0.034519060283687945	0.04643397449207886	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	weave__pst	weave	pst	198	153	45	0	13	4	2	weaved,wove	weaved	wove	0.0	fisher_exact	True	13	1	2	1	1	2	1		3	conditioned-cat-only	cat_only_label	28	2.0	0.676941869780886	23.0	5.0	0.0	0.0	0.08468575021750248	0.051990735980736565	0.40168549417795313	0.4448748954975852	0.9029178725148664	1.1970978208981713	1.2766176654447183	0.9377105246942938	0.75	0.75	-0.051194539249146756	-0.03493132468349545	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	wet__pst	wet	pst	76	74	2	0	3	2	2	wet,wetted	wet	wetted	0.0	fisher_exact	True	3	0	2	0	0	2	0		3	raw	raw_label	76	3.0	1.1239576570186298	44.0	2.0	0.0	0.3333333333333333	-0.035240479197237246	-0.0482384539833653	0.4927323164247688	0.5407799534578032	0.9111512238465704	1.4468048410234795	1.5250772663224865	0.9486764198592048	0.6710526315789473	0.6710526315789473	0.09397604615983444	0.09719531463384547	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	wet__pst	wet	pst	76	74	2	0	3	2	2	wet,wetted	wet	wetted	0.0	fisher_exact	True	3	0	2	0	0	2	0		3	conditioned-exclude	conditioned_exclude_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	wet__pst	wet	pst	76	74	2	0	3	2	2	wet,wetted	wet	wetted	0.0	fisher_exact	True	3	0	2	0	0	2	0		3	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	write__ppt	write	ppt	199	172	27	0	14	2	2	written,wrote	written	wrote	0.0019	fisher_exact	True	14	1	1	0	1	1	0		3	raw	raw_label	199	14.0	1.53084921111479	144.0	1.0	0.5714285714285714	0.6428571428571429	-0.3525551307548262	-0.1920815023672505	0.567606340384377	0.5715705289050325	0.9930643930710532	1.492859746966487	1.4911770743544341	1.0011284190462635	0.20100502512562815	0.271356783919598	0.0037273033000577746	0.0128349656346493	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	write__ppt	write	ppt	199	172	27	0	14	2	2	written,wrote	written	wrote	0.0019	fisher_exact	True	14	1	1	0	1	1	0		3	conditioned-exclude	conditioned_exclude_label	144	1.0	-0.0	144.0	144.0	0.0	0.0													0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	write__ppt	write	ppt	199	172	27	0	14	2	2	written,wrote	written	wrote	0.0019	fisher_exact	True	14	1	1	0	1	1	0		3	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	begin__ppt	begin	ppt	199	197	2	0	4	3	2	began,begun	began	begun	0.1741	fisher_exact	False	4	3	0	0	3	0	0		4	raw	raw_label	199	4.0	1.2158606829788767	140.0	2.0	0.0	0.25	0.0038974867770486033	-0.009182020076757794	0.6146988583910129	0.6740399115544384	0.9119621076642538	1.51235549507863	1.5732918807922927	0.9612682259041623	0.6381909547738693	0.6432160804020101	0.176276629461213	0.15895037456860456	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	begin__ppt	begin	ppt	199	197	2	0	4	3	2	began,begun	began	begun	0.1741	fisher_exact	False	4	3	0	0	3	0	0		4	conditioned-exclude	conditioned_exclude_label	197	3.0	1.1462547454696266	140.0	22.0	0.0	0.0	0.040281963319322135	0.015669562875684738	0.6147005253543965	0.6751128453563453	0.910515226576586	1.512360546302244	1.575327133854344	0.960029516283364	0.6548223350253807	0.649746192893401	0.1675647138421944	0.17698680650845047	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	begin__ppt	begin	ppt	199	197	2	0	4	3	2	began,begun	began	begun	0.1741	fisher_exact	False	4	3	0	0	3	0	0		4	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	bid__ppt	bid	ppt	171	160	11	0	7	4	2	bid,bidden	bid	bidden	0.0	fisher_exact	True	7	1	1	2	1	1	2		4	raw	raw_label	171	7.0	2.005959814418014	82.0	1.0	0.2857142857142857	0.2857142857142857	-0.1672387413159066	-0.07391168510443963	0.5762455768510942	0.6555927295368237	0.8789688336815629	1.3950898474849038	1.5193901250363995	0.9181906769674985	0.4444444444444444	0.4502923976608187	0.0799648168469234	0.15483472269792561	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	bid__ppt	bid	ppt	171	160	11	0	7	4	2	bid,bidden	bid	bidden	0.0	fisher_exact	True	7	1	1	2	1	1	2		4	conditioned-exclude	conditioned_exclude_label	78	4.0	1.5571643471379213	40.0	1.0	0.25	0.25	0.0902313867578974	0.007520861459805265	0.5483423415100754	0.7012779437428683	0.7819187048482613	1.4416414663985855	1.5758656706670624	0.9148250978703915	0.7051282051282052	0.7051282051282052	0.23655533957707486	0.3439214817413011	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	bid__ppt	bid	ppt	171	160	11	0	7	4	2	bid,bidden	bid	bidden	0.0	fisher_exact	True	7	1	1	2	1	1	2		4	conditioned-cat-only	cat_only_label	58	3.0	0.9896363038042916	40.0	1.0	0.3333333333333333	0.3333333333333333	0.23224514294984602	0.07236860152117881	0.5188707405215489	0.7404981909637686	0.7007049400704565	1.4200752974658875	1.6100041412343604	0.8820320774933796	0.9137931034482759	0.8793103448275862	0.5710809019040355	0.6331137478648362	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	bid__pst	bid	pst	200	168	32	0	10	3	2	bade,bid	bade	bid	0.0	fisher_exact	True	10	1	1	1	1	1	1		4	raw	raw_label	200	10.0	2.1208109300257063	92.0	1.0	0.2	0.3	-0.23015992323656434	-0.09986416548393454	0.4358651399599144	0.4697070599855378	0.9279510083866626	1.4120964431928622	1.4814267964984924	0.9532002840305712	0.445	0.45	0.04513789450988616	0.10774412874494316	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	bid__pst	bid	pst	200	168	32	0	10	3	2	bade,bid	bade	bid	0.0	fisher_exact	True	10	1	1	1	1	1	1		4	conditioned-exclude	conditioned_exclude_label	76	2.0	0.7424875695421236	60.0	16.0	0.0	0.0	0.06096133356911789	0.04302112193108343	0.41341962032029306	0.4503548820246786	0.9179863188374151	1.3781458664509865	1.4624439631996786	0.9423580671328722	0.75	0.7236842105263158	-0.032484344894026976	0.02323660726286694	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	bid__pst	bid	pst	200	168	32	0	10	3	2	bade,bid	bade	bid	0.0	fisher_exact	True	10	1	1	1	1	1	1		4	conditioned-cat-only	cat_only_label	16	1.0	-0.0	16.0	16.0	0.0	0.0													0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	break__ppt	break	ppt	198	126	72	0	28	6	2	broke,broken	broke	broken	0.2008	fisher_exact	False	28	4	1	1	4	1	1		4	raw	raw_label	198	28.0	3.9537957327683686	26.0	1.0	0.42857142857142855	0.4642857142857143	-0.29998235584807187	-0.18275733842161868	0.5204800767766546	0.5530276793404375	0.9411465216305259	1.4990320028987827	1.556227238474311	0.9632475038596541	0.1414141414141414	0.13636363636363635	0.022976202036126294	0.05166691889473029	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	break__ppt	break	ppt	198	126	72	0	28	6	2	broke,broken	broke	broken	0.2008	fisher_exact	False	28	4	1	1	4	1	1		4	conditioned-exclude	conditioned_exclude_label	100	6.0	2.477667024828463	23.0	5.0	0.0	0.0	-0.05473900497822961	-0.020900154516177553	0.528884287525302	0.5524985411935068	0.957259156527014	1.4985217948940122	1.542084102162571	0.9717510172062156	0.33	0.36	0.028781579452271472	0.038959762372917435	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	break__ppt	break	ppt	198	126	72	0	28	6	2	broke,broken	broke	broken	0.2008	fisher_exact	False	28	4	1	1	4	1	1		4	conditioned-cat-only	cat_only_label	25	2.0	0.7219280948873623	20.0	5.0	0.0	0.0	-0.011287148903835656	0.016768057711331105	0.5242655079686628	0.5126906150756213	1.0225767598483038	1.4790690729253853	1.5113039235066899	0.978670835111372	0.76	0.76	0.1329479768786127	-0.009280862998096688	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	burn__ppt	burn	ppt	198	151	47	0	15	4	2	burned,burnt	burned	burnt	0.0028	fisher_exact	True	15	3	1	0	3	1	0		4	raw	raw_label	198	15.0	2.8391360051667687	85.0	1.0	0.13333333333333333	0.13333333333333333	-0.14000467761812688	-0.06768109811860612	0.5101557732793847	0.5270759933866901	0.967897949594354	1.234640768292112	1.2695774037599983	0.9724816814127145	0.2828282828282828	0.2828282828282828	0.028763034779731377	0.048601173721793324	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	burn__ppt	burn	ppt	198	151	47	0	15	4	2	burned,burnt	burned	burnt	0.0028	fisher_exact	True	15	3	1	0	3	1	0		4	conditioned-exclude	conditioned_exclude_label	130	3.0	1.255601055871499	85.0	16.0	0.0	0.0	-0.0261483156240438	-0.015210987022084347	0.5121643677103992	0.5012780394968489	1.0217171456872065	1.2375741667778914	1.2229986809412141	1.0119178262935329	0.5	0.5076923076923077	-0.0020585703382565708	-0.006432532863427649	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	burn__ppt	burn	ppt	198	151	47	0	15	4	2	burned,burnt	burned	burnt	0.0028	fisher_exact	True	15	3	1	0	3	1	0		4	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	burn__pst	burn	pst	198	130	68	0	20	3	2	burned,burnt	burned	burnt	0.0	fisher_exact	True	21	2	0	1	2	0	1		4	raw	raw_label	198	20.0	3.042396475146948	89.0	1.0	0.05	0.4	-0.23163366077170008	-0.11569078849236104	0.5016219390365309	0.5184504571202974	0.96754074019485	1.3167455882964278	1.3532242903143261	0.9730431220611441	0.2222222222222222	0.2474747474747475	0.024714709135999696	0.06515081124425272	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	burn__pst	burn	pst	198	130	68	0	20	3	2	burned,burnt	burned	burnt	0.0	fisher_exact	True	21	2	0	1	2	0	1		4	conditioned-exclude	conditioned_exclude_label	130	4.0	1.3101187762447488	89.0	3.0	0.0	0.0	-0.05155477234944232	-0.023336457539139856	0.5023646222499143	0.5300790586477357	0.9477164095700693	1.3172525970125688	1.3522273539040843	0.974135446387371	0.6230769230769231	0.6230769230769231	-0.071963002775743	0.030094464510239383	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	burn__pst	burn	pst	198	130	68	0	20	3	2	burned,burnt	burned	burnt	0.0	fisher_exact	True	21	2	0	1	2	0	1		4	conditioned-cat-only	cat_only_label	23	2.0	0.5586293734521992	20.0	3.0	0.0	0.0	0.011022427156043464	0.015527229022719845	0.46107189720635805	0.47085557409840056	0.9792214907707604	1.2420920279646164	1.2706785993399694	0.9775029095554125	0.782608695652174	0.782608695652174	-0.023699421965317918	-0.05758651658201855	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	creep__ppt	creep	ppt	200	173	27	0	7	3	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	7	0	1	2	0	1	2		4	raw	raw_label	200	7.0	2.047756286887821	73.0	1.0	0.14285714285714285	0.2857142857142857	-0.09899138274538404	-0.053490475457483075	0.3430699551908791	0.4699482830016952	0.7300164030807652	1.0710558946227264	1.2750626748524283	0.8400025471270948	0.53	0.525	0.2858578943981819	0.32439080383831	0.0
