embedding_type_layer	layer	model	embedding_type	label_type	pair_significance_bucket	n_systems	n_rows	n_samples_eval_total	n_samples_eval_mean	n_labels_mean	silhouette_cosine_mean	silhouette_cosine_weighted_mean	silhouette_euclidean_mean	silhouette_euclidean_weighted_mean	nearest_centroid_loo_acc_cosine_mean	nearest_centroid_loo_acc_cosine_weighted_mean	nearest_centroid_loo_acc_euclidean_mean	nearest_centroid_loo_acc_euclidean_weighted_mean	within_between_ratio_cosine_mean	within_between_ratio_cosine_weighted_mean	within_between_ratio_euclidean_mean	within_between_ratio_euclidean_weighted_mean	kmeans_ari_mean	kmeans_ari_weighted_mean	kmeans_ami_mean	kmeans_ami_weighted_mean
orig	10	answerdotai_ModernBERT-base	orig	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	0.061803217924423434	0.05376199487905414	0.03421523477436736	0.02985851342618257	0.7134450695856347	0.7086729921154618	0.7155506475165776	0.709474809568355	0.8230763934749246	0.8348290236409943	0.8997088187655684	0.9068628062256374	0.13215000404191463	0.10705966838270936	0.2007369286763795	0.17235192601206292
orig	10	answerdotai_ModernBERT-base	orig	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	0.067162197089822	0.058163670831299405	0.037254310335336646	0.03236472568375697	0.7236825232491717	0.7204172366621067	0.7261952594968148	0.7214432284541724	0.8103698821334131	0.8169866882328063	0.8920503148968052	0.8962348067183811	0.14815630258265475	0.12789037384442536	0.22454482840476306	0.20559510118947463
orig	10	answerdotai_ModernBERT-base	orig	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	0.03143566932049818	0.038018263399708305	0.016993806595541408	0.02089439765719475	0.6554328321589247	0.6666666666666666	0.6552311796285661	0.6666666666666666	0.8950799577434901	0.8986467468624519	0.9431070073552265	0.9448765928424174	0.041447645644387215	0.032553267440742786	0.06582549688220607	0.05344911962826857
orig	10	answerdotai_ModernBERT-base	orig	raw	all	76	76	14183	186.6184210526316	8.986842105263158	-0.08291628325244664	-0.08213295616220619	-0.043986767167946465	-0.043915914970932377	0.5675887290412814	0.5662805662805663	0.5704525473377128	0.5688545688545689	0.8426473795465796	0.8420058248308687	0.9116089950749898	0.9108518349034963	0.10488219019925432	0.104410646154104	0.18585998955698857	0.186660938869799
orig	10	answerdotai_ModernBERT-base	orig	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.09380148201471246	-0.09330455245001242	-0.049580628259233456	-0.04976126593867365	0.5598330454104766	0.5574772886093641	0.5643534286228478	0.5617575122292103	0.8312083827061796	0.8301907983816429	0.904426253149974	0.9033611475272688	0.11512345198090007	0.11489323568588772	0.20487397802803006	0.20655798091893554
orig	10	answerdotai_ModernBERT-base	orig	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	-0.031002258386255716	-0.03174192609805899	-0.017308352732577758	-0.017549651031333463	0.6045773740497359	0.6059889676910953	0.599540651977838	0.6008668242710796	0.8972025952469495	0.8952991356231214	0.9458651488712195	0.944639616260098	0.05603924939448224	0.05712747635116469	0.09517789069509833	0.09691257898858749
orig	11	answerdotai_ModernBERT-base	orig	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.26725211165154705	0.23026246394341668	0.15418289137209534	0.13454238516950015	0.9191714710327967	0.9021857923497267	0.9115802061742778	0.8978142076502732	0.6191614505424973	0.5838303514693512	0.7755561808885235	0.7481897956452824	0.3407177996477391	0.40243190424219244	0.4101958444456723	0.48634483303293763
orig	11	answerdotai_ModernBERT-base	orig	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	2.942857142857143	0.2637939980380706	0.22816956370861266	0.15321042895779516	0.1338258787169447	0.9167221216701542	0.900831024930748	0.9089008184825892	0.896398891966759	0.6190773959369209	0.583302582756648	0.7738571523081069	0.7470341955289805	0.3458591683770964	0.40563660330955037	0.41462804483975757	0.48942532612978085
orig	11	answerdotai_ModernBERT-base	orig	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	0.3813698608962698	0.3813698608962698	0.18627415104400175	0.18627415104400175	1.0	1.0	1.0	1.0	0.6219352525265216	0.6219352525265216	0.8316241240422756	0.8316241240422755	0.17105263157894737	0.17105263157894737	0.26393323144085945	0.26393323144085945
orig	11	answerdotai_ModernBERT-base	orig	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	0.06860454687453105	0.06491102768892072	0.039440324721543615	0.03704402508806426	0.7219524465938801	0.7211011626353067	0.7214508512402137	0.7215020713617533	0.8164365024673895	0.8251764562043273	0.8961844453849767	0.9018684127262092	0.1256029582781171	0.1112955281021799	0.1902131757524377	0.1724666083484953
orig	11	answerdotai_ModernBERT-base	orig	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	0.07287936313203543	0.06902822306480982	0.04251704187277184	0.04031837765485206	0.72937379924912	0.7291381668946648	0.72826242627983	0.728796169630643	0.8030708031716144	0.8057603728368052	0.8872949187040926	0.8890568690002212	0.1413656885476514	0.13410186856553336	0.21394275945119662	0.20777641371306965
orig	11	answerdotai_ModernBERT-base	orig	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	0.04438058808200609	0.050184814503477615	0.02200559419791702	0.02533245700820189	0.6798981148808538	0.692354740061162	0.6828519260157205	0.6954128440366972	0.8921754651434486	0.8946230956742163	0.9465584299099857	0.9476922094904776	0.03628082008408932	0.029722758053439196	0.05574553479280367	0.04617196506284962
orig	11	answerdotai_ModernBERT-base	orig	raw	all	76	76	14183	186.6184210526316	8.986842105263158	-0.07444532335223263	-0.07386084240309909	-0.039935572366310464	-0.03965044763922633	0.5685963695688507	0.567996567996568	0.5720342629934233	0.5712855712855713	0.8337660700959049	0.8324056227041734	0.9081342632254361	0.9073887982197943	0.10814554151776012	0.10754578734045883	0.18675275403924899	0.18596271555201394
orig	11	answerdotai_ModernBERT-base	orig	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.0873968763833406	-0.08740548109740075	-0.04658955662652859	-0.04658556004066419	0.5552768983117727	0.5540705800139762	0.5585330764628841	0.5572152341020266	0.8228775413109584	0.821156831465796	0.9010594849717432	0.9000051068838262	0.11975029599468638	0.1194546758320058	0.20697186384991934	0.2068037409968203
orig	11	answerdotai_ModernBERT-base	orig	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	-0.012676378126948544	-0.012765876377738567	-0.008201185894500954	-0.00836866404125132	0.6321200017179917	0.6308116627265563	0.6364245372159945	0.6347517730496454	0.885695976608727	0.8831448512687694	0.9418755133584321	0.9406939591394801	0.052799789397034884	0.05382909882539594	0.09032315340374392	0.09195638801373834
