embedding_type_layer	layer	model	embedding_type	label_type	pair_significance_bucket	n_systems	n_rows	n_samples_eval_total	n_samples_eval_mean	n_labels_mean	silhouette_cosine_mean	silhouette_cosine_weighted_mean	silhouette_euclidean_mean	silhouette_euclidean_weighted_mean	nearest_centroid_loo_acc_cosine_mean	nearest_centroid_loo_acc_cosine_weighted_mean	nearest_centroid_loo_acc_euclidean_mean	nearest_centroid_loo_acc_euclidean_weighted_mean	within_between_ratio_cosine_mean	within_between_ratio_cosine_weighted_mean	within_between_ratio_euclidean_mean	within_between_ratio_euclidean_weighted_mean	kmeans_ari_mean	kmeans_ari_weighted_mean	kmeans_ami_mean	kmeans_ami_weighted_mean
orig	2	bert_base_uncased	orig	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	-0.02696780559618825	-0.02696780559618825	-0.005797205485768545	-0.005797205485768545	0.64	0.64	0.6	0.6	1.0336402390490096	1.0336402390490096	1.0060843698491713	1.0060843698491713	-0.09859154929577464	-0.09859154929577464	0.09699532786208805	0.09699532786208805
orig	2	bert_base_uncased	orig	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	0.10778751020336332	0.10279349518910265	0.05785617972957107	0.0551547202700914	0.7887656024018483	0.7925965521849525	0.791705336182313	0.7975410931444608	0.7929782423104706	0.7995548488777602	0.8842608179511232	0.8899417977939521	0.23737084247313767	0.23719240207098377	0.2968291274807277	0.2999262973772533
orig	2	bert_base_uncased	orig	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	0.11185397540716242	0.10667112749162348	0.059549959972266954	0.05653651372372548	0.7893805361752853	0.7922366621067032	0.7917755193745295	0.7970246238030095	0.7826540909024228	0.7842244766574233	0.8777991939827732	0.8807787959544786	0.2382289238737524	0.2395700926754587	0.29963597251902424	0.3083900464525653
orig	2	bert_base_uncased	orig	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	0.08474420738183491	0.08892414124100362	0.04825809168762775	0.05021237891421854	0.7852809776857056	0.7938837920489297	0.7913076314264199	0.7993883792048929	0.8514817669560748	0.8543878866419985	0.9208766871051074	0.9227156416821726	0.23250838120298736	0.22868797720555922	0.28092367226371384	0.26965351169381363
orig	2	bert_base_uncased	orig	raw	all	76	76	14183	186.6184210526316	8.986842105263158	-0.0039929316406775	-0.0036194732015064983	-0.006467841393420037	-0.006168754962938328	0.693564636960733	0.6933361933361933	0.6996026701128412	0.6991991991991992	0.7928206552862145	0.7923070349503409	0.8869779886894495	0.8872312960610528	0.19972497409611145	0.19631761337742545	0.3000651875543602	0.29842496997508394
orig	2	bert_base_uncased	orig	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.009437032118618755	-0.008927509292269322	-0.009315205033159817	-0.009052806771048897	0.6852774162906868	0.6849231306778477	0.6912199092497199	0.6905136268343816	0.781592581796964	0.7804999126154685	0.8798696232477452	0.8800291932048505	0.2051773831699543	0.2005345401698524	0.31528952532316795	0.31315213835004246
orig	2	bert_base_uncased	orig	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	0.02197123986950387	0.02032315767597687	0.0071118928884158356	0.006840159575773174	0.7330883047717217	0.731284475965327	0.7395819911523429	0.7383766745468873	0.8463699288503317	0.8455646931416801	0.9208794238729632	0.9197173770294564	0.1737211769747071	0.17729658188818054	0.2274568074261998	0.23199604028378093
orig	3	bert_base_uncased	orig	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.16665365432392673	0.17145279494670304	0.0865979903040857	0.08983954373333024	0.8757331352832873	0.8852117486338797	0.8845246914285029	0.8879439890710382	0.7388807544525801	0.6779709516417036	0.8592665092824818	0.8201241426172874	0.23910302903537067	0.36338202214481563	0.28855754204233836	0.437274794936932
orig	3	bert_base_uncased	orig	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	2.942857142857143	0.17240066806249166	0.17414601647018524	0.08941748349330246	0.09117312861800335	0.8865129272615687	0.8902700831024931	0.8943587729869423	0.8924861495844876	0.7304404963450288	0.6732695898638634	0.8549981780389091	0.8176311052529786	0.24607056591745446	0.3682879461090568	0.2984465241334218	0.44385448554497
orig	3	bert_base_uncased	orig	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	-0.022997799048715392	-0.022997799048715392	-0.006445284940067592	-0.006445284940067592	0.52	0.52	0.56	0.56	1.0174092720017684	1.0174092720017684	1.0001214403203795	1.0001214403203795	0.009174311926605505	0.009174311926605505	-0.037778866963417965	-0.037778866963417965
orig	3	bert_base_uncased	orig	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	0.10517033176024619	0.10194655241828435	0.053099549771724146	0.04965616389688723	0.7967941170900681	0.7991447280502473	0.7938239861228027	0.7967392756915676	0.8017863763240809	0.8077493954997718	0.891482281625828	0.8980260288797981	0.22167289072653112	0.21257944241805943	0.2882837706184698	0.27880629326921486
orig	3	bert_base_uncased	orig	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	0.10791904787770747	0.10488079700593667	0.05457919639581733	0.05074873496777655	0.799250141068446	0.801641586867305	0.7968969214219622	0.8004445964432284	0.7929427161321939	0.7945749232179506	0.8852336588402816	0.8893461103005614	0.22739348134976672	0.22115377257724997	0.29634319469678044	0.2921731322124089
orig	3	bert_base_uncased	orig	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	0.08959427376129908	0.09145146841302998	0.04471488556852951	0.045748301130794984	0.7828766478792594	0.7902140672782875	0.7764106860942316	0.7834862385321101	0.8519004507447736	0.8548713000282673	0.926891144077256	0.9290720006543398	0.189256210528196	0.1819111349128934	0.242613700841376	0.2309963396668917
orig	3	bert_base_uncased	orig	raw	all	76	76	14183	186.6184210526316	8.986842105263158	-0.008480567166191331	-0.007412535630039102	-0.011239560043849347	-0.010820419165310883	0.6855751668346886	0.6858286858286858	0.6891204159736023	0.6891891891891891	0.8015370123515251	0.8011275196824055	0.8932712042463332	0.8937457016917161	0.18371560625663474	0.18308920766234568	0.2842859769710159	0.2848720187806781
orig	3	bert_base_uncased	orig	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.016191856516796083	-0.014922225299338322	-0.015213373071728152	-0.014808633374625704	0.6761694834843532	0.676450034940601	0.6813081300377706	0.6813417190775681	0.7908345506770048	0.7898138863178508	0.8862693711915691	0.886615497874887	0.18692421740333176	0.1855969367348887	0.2954465005755394	0.29577918605504566
orig	3	bert_base_uncased	orig	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	0.02829635127515443	0.026460958197438225	0.007712471319880349	0.007168972587343194	0.7304330412747498	0.7281323877068558	0.7263790104367993	0.7245862884160756	0.8525795218761607	0.8521592276246518	0.9266645618921309	0.925907472099541	0.16841299924931047	0.17177774886704547	0.23105886439559667	0.23567373235161584
orig	4	bert_base_uncased	orig	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.13871679270668302	0.16230534787438058	0.08926817798523154	0.10356051506476098	0.8713949130952859	0.8797131147540984	0.8685909662541436	0.8764344262295082	0.7519878953461534	0.6542512554190861	0.848531287246933	0.7910864228036818	0.24345489989880076	0.3627210933990213	0.28251789226221286	0.4362990779450206
orig	4	bert_base_uncased	orig	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	2.942857142857143	0.14456222061324503	0.16530379214147534	0.09278991198181354	0.10536812668479886	0.8784068801587794	0.8830332409972299	0.8779422076557843	0.8808171745152354	0.7424296682356196	0.6485288435828716	0.842933962574651	0.7877324535705993	0.25247032274585696	0.3684936023665154	0.2915556375190868	0.4425598366591433
orig	4	bert_base_uncased	orig	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	-0.05418232820986266	-0.05418232820986266	-0.026949043901974487	-0.026949043901974487	0.64	0.64	0.56	0.56	1.067409389993768	1.067409389993768	1.0332430014322378	1.0332430014322378	-0.05405405405405406	-0.05405405405405405	-0.015727701214629197	-0.015727701214629197
orig	4	bert_base_uncased	orig	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	0.0849364103693221	0.08380701602987749	0.057196346452987906	0.05660329761730094	0.7884483851903433	0.7960710944808232	0.7851248700040495	0.793131097153548	0.8016327992863359	0.8103691242487365	0.8821593528816306	0.8866501396743577	0.21734251432668036	0.20257409027128576	0.27600052799272756	0.26399438507671735
orig	4	bert_base_uncased	orig	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	0.0879904640731468	0.08720038538046809	0.05982097256888018	0.059952018668068756	0.7896851438815774	0.7980506155950753	0.787000207051575	0.7959986320109439	0.7890502119898559	0.7916281811921418	0.8741237147074105	0.8747200045984221	0.227908395949499	0.21645986863604327	0.2882366069286491	0.282502533327952
orig	4	bert_base_uncased	orig	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	0.0676301060476488	0.07166975366764262	0.04232346512959842	0.044625731436939986	0.7814400859400168	0.7889908256880734	0.7744979600680721	0.7828746177370031	0.8729341272997216	0.8774009499337319	0.927694635868877	0.9293213506370921	0.15746918513070815	0.15290801572871573	0.20666274735583862	0.19779521016954885
orig	4	bert_base_uncased	orig	raw	all	76	76	14183	186.6184210526316	8.986842105263158	-0.043191344537820656	-0.04354387338330642	-0.010626038859277943	-0.010790471751467566	0.6812104621081863	0.6803946803946804	0.6805458133116274	0.6798941798941799	0.8065009313856685	0.8089937567243324	0.886580588798966	0.8877043154305105	0.1722302954088273	0.17027434955334736	0.2698868033089678	0.26937544838373356
orig	4	bert_base_uncased	orig	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.049737433221542664	-0.05031177743288101	-0.01378824266536663	-0.013977821946018862	0.6724092489569903	0.6711215932914046	0.6726242896659314	0.6716457023060797	0.7924480936895123	0.7950467735091679	0.8784160254439426	0.8794237783624297	0.18189812190624446	0.1796023077324945	0.28522259461527477	0.2847609361332448
orig	4	bert_base_uncased	orig	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	-0.011971536969300324	-0.0130163061809699	0.004455240831298882	0.003586512104806364	0.7231854786754285	0.7222222222222222	0.7183253876218701	0.7171000788022065	0.8735221573211821	0.8719035533544363	0.9255192755690778	0.9250548230567477	0.12612219980576095	0.12819930414953468	0.19674687554042675	0.1999770781093422
orig	5	bert_base_uncased	orig	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.1873843809522117	0.19213942662835024	0.10122193174130457	0.10363320148374615	0.8742973800938683	0.8884352669188735	0.8805650685631827	0.8890027322404371	0.7164106201260665	0.6484728637713707	0.8390017277291685	0.7964845619587395	0.25132062110785164	0.35718291621304704	0.3122778455338817	0.445899300855438
orig	5	bert_base_uncased	orig	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	2.942857142857143	0.19497670599646322	0.1956754622535087	0.1052076766998362	0.10548833795707005	0.8850336643391369	0.8935382484551461	0.8890670403378246	0.893005540166205	0.7050469448879237	0.6423379740315727	0.8328674689663433	0.7930919344664452	0.2602539205617128	0.36273223999535475	0.3231648948598906	0.4527260887097296
orig	5	bert_base_uncased	orig	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	-0.06316234550808983	-0.06316234550808983	-0.030307651890239318	-0.030307651890239318	0.52	0.52	0.6	0.6	1.0914119029847755	1.0914119029847755	1.0414322669023934	1.0414322669023934	-0.043478260869565216	-0.043478260869565216	-0.04699478222441254	-0.046994782224412536
orig	5	bert_base_uncased	orig	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	0.1117126615426931	0.10951372254860435	0.05779243348296359	0.05524935232858581	0.8008946044975699	0.8059601763998396	0.8007065854547348	0.8054256314312441	0.7894352940661801	0.795008792628555	0.8849257917794441	0.8901249761958	0.19728668927563264	0.1827414944439936	0.272598145363719	0.25902785014927526
orig	5	bert_base_uncased	orig	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	0.11378648320128361	0.11103224656831065	0.05970927141084392	0.057020942156406	0.8041665879681181	0.8098495212038304	0.8024474634782915	0.8069425444596443	0.7821744388697132	0.7844926650090521	0.87884367000075	0.8813927253971517	0.20330736475416636	0.19147747051113378	0.2801041248862346	0.2709765430796659
orig	5	bert_base_uncased	orig	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	0.099961005477347	0.10408232899065793	0.04693035189164176	0.04891280351323876	0.7823533648311298	0.7920489296636085	0.790841609987914	0.8	0.8305801401794928	0.8326224405299929	0.9193911485253773	0.9213581276762258	0.16316952823060818	0.15149501857816125	0.23006426140279743	0.21629026222455075
orig	5	bert_base_uncased	orig	raw	all	76	76	14183	186.6184210526316	8.986842105263158	0.0033519744146204697	0.004056188277982359	-0.0041573534255882815	-0.0041654196293527766	0.6963410625424968	0.6971971971971972	0.7012651016464959	0.7018447018447018	0.7903576212557198	0.79008321463091	0.8876917423947388	0.8882275930014463	0.1865803636485953	0.18289296203066255	0.291099163698294	0.2891236803141192
orig	5	bert_base_uncased	orig	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.004948570182779511	-0.004414247727309737	-0.007267717220920518	-0.007453295856514468	0.6896053585672167	0.6906883298392732	0.6938202416983265	0.6944444444444444	0.7809392499243321	0.7804409592087821	0.8808322821976092	0.8814116975412745	0.19619398964994955	0.19142972992445836	0.3062557193465561	0.3038253469246816
orig	5	bert_base_uncased	orig	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	0.042939187109912694	0.04226326132312969	0.010676689290611618	0.01066500079954677	0.7284651891938325	0.7265563435776202	0.7367713567839196	0.735224586288416	0.8352760076054153	0.8335759412158267	0.9204060910272022	0.9189716320983912	0.1407307627190597	0.14438668982885997	0.21881405214504396	0.22280977985796543
orig	6	bert_base_uncased	orig	conditioned-cat-only	all	76	76	1862	24.5	2.9166666666666665	0.18339952200350962	0.18850448664402808	0.09459554906173767	0.10547144195365774	0.8920705566556087	0.896700294241278	0.8949196282078928	0.8999789827658681	0.7186582917993556	0.6638243810819627	0.8500895684590554	0.8026771423699058	0.28078219131417503	0.3922320420027257	0.3117553670313742	0.46238584547013173
orig	6	bert_base_uncased	orig	conditioned-cat-only	pair_significant	62	62	1837	29.629032258064516	2.942857142857143	0.18755343950837602	0.1904737974792235	0.09659103673770161	0.10653414259352935	0.8948605735239604	0.8980396334966972	0.897795980577829	0.901363733219689	0.7118829092647642	0.6599681271434735	0.8466511705413585	0.8004488936528262	0.29050286377824097	0.3982186353822648	0.32125309451058204	0.4688132067617193
orig	6	bert_base_uncased	orig	conditioned-cat-only	pair_not_significant	14	14	25	1.7857142857142858	2.0	0.04632024434291966	0.04632024434291966	0.028744455754928122	0.028744455754928122	0.8	0.8	0.8	0.8	0.9422459154408726	0.9422459154408727	0.9635566997430504	0.9635566997430502	-0.04	-0.04	-0.0016696397824885515	-0.0016696397824885515
orig	6	bert_base_uncased	orig	conditioned-exclude	all	76	76	8568	112.73684210526316	3.084507042253521	0.1097555855058813	0.10520724135709476	0.05688404478543042	0.05267724018967391	0.7942205801797774	0.7986101830816518	0.7937275277226122	0.7964720032072699	0.7970804010600993	0.8063768703756615	0.8869461124175321	0.8930235097902138	0.22045725626631302	0.19682241787725066	0.2866348184905106	0.2698844520620713
orig	6	bert_base_uncased	orig	conditioned-exclude	pair_significant	62	62	6422	103.58064516129032	3.169491525423729	0.11099612715944471	0.10471639001793365	0.058776654264540235	0.05400608928815313	0.7939545673418328	0.7973666210670315	0.7944004534989626	0.7963406292749658	0.7900750484176435	0.7978600568184042	0.8799589429666187	0.8833804494234477	0.23002434658383186	0.20763877374320086	0.29862620337235574	0.2871328563384927
orig	6	bert_base_uncased	orig	conditioned-exclude	pair_not_significant	14	14	2146	153.28571428571428	2.6666666666666665	0.10272584946902204	0.10696289801239392	0.04615925773714143	0.04792426800135191	0.795727986261464	0.8030581039755351	0.7899142816566268	0.7969418960244649	0.8367773993673474	0.8368394548911601	0.9265400726393749	0.927514407053118	0.1662437444670397	0.15813492607047605	0.21868363749338804	0.20819107701099332
orig	6	bert_base_uncased	orig	raw	all	76	76	14183	186.6184210526316	8.986842105263158	-0.00035614881167929174	-0.0008822579148417751	-0.006007755448117494	-0.006286576021804796	0.6910689519568101	0.6909051909051909	0.6935029152422096	0.6931216931216931	0.7929161584726367	0.7938745999628948	0.8898877748055154	0.8905123660647623	0.18890346675209585	0.18798070677631226	0.2859986858728166	0.28526817939633003
orig	6	bert_base_uncased	orig	raw	pair_significant	62	62	11448	184.6451612903226	9.5	-0.008486668600703778	-0.00955540627852916	-0.009622314530983493	-0.01015925744288818	0.6807485858647945	0.6805555555555556	0.6836122511293906	0.6831761006289309	0.7828838297729201	0.7839777044835374	0.8821370680599114	0.8827309239464796	0.1954857011833041	0.19414795063395746	0.3022295502449214	0.301313820383726
orig	6	bert_base_uncased	orig	raw	pair_not_significant	14	14	2735	195.35714285714286	6.714285714285714	0.038420176335975956	0.038239177257535374	0.011230910947089575	0.011181689111592593	0.7402891594725767	0.7375886524822695	0.740673774857192	0.7379826635145784	0.8407626491943618	0.8385159157421228	0.9268526838999344	0.9256116368961654	0.1575112717724873	0.1601625004396999	0.208589948098163	0.21289209664467157
