model	cache_path	embedding_type	system_id	lemma	msps	n_tokens_total_system	n_tokens_with_conditioning	n_tokens_unmatched_conditioning	n_tokens_unexpected_form	n_meanings_total_system	n_meanings_with_conditioning	n_forms_observed_system	observed_forms	expected_form_1	expected_form_2	pair_p_value	pair_test_type	pair_significant	pair_attested_meanings	cond_no_cond_count_expected	cond_prob_count_expected	cond_cat_count_expected	cond_no_cond_count_matched	cond_prob_count_matched	cond_cat_count_matched	system_notes	layer	label_type	label_column	n_samples_eval	n_labels	label_entropy	label_max_count	label_min_count	label_singleton_fraction	label_sparse_fraction	silhouette_cosine	silhouette_euclidean	within_cosine	between_cosine	within_between_ratio_cosine	within_euclidean	between_euclidean	within_between_ratio_euclidean	nearest_centroid_loo_acc_cosine	nearest_centroid_loo_acc_euclidean	kmeans_ari	kmeans_ami	kmeans_pca_components_used
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	creep__ppt	creep	ppt	200	173	27	0	7	3	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	7	0	1	2	0	1	2		6	raw	raw_label	200	7.0	2.047756286887821	73.0	1.0	0.14285714285714285	0.2857142857142857	-0.5065544247627258	-0.3290041983127594	0.07947528480458498	0.36860767271928185	0.21560941533930156	2.4695044877153047	7.228095688893799	0.34165354112699114	0.24	0.24	0.20948876100323116	0.3168508591063147	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	creep__ppt	creep	ppt	200	173	27	0	7	3	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	7	0	1	2	0	1	2		6	conditioned-exclude	conditioned_exclude_label	100	3.0	0.992997266270944	72.0	3.0	0.0	0.0	0.41974911093711853	0.3314657211303711	0.011602006057793964	0.501708621530656	0.023124988409402976	1.4454650632482011	9.419600924454711	0.15345289835958495	0.86	0.86	0.4592416096087584	0.6273431624325448	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	creep__ppt	creep	ppt	200	173	27	0	7	3	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	7	0	1	2	0	1	2		6	conditioned-cat-only	cat_only_label	100	3.0	0.992997266270944	72.0	3.0	0.0	0.0	0.41974911093711853	0.3314657211303711	0.011602006057793964	0.501708621530656	0.023124988409402976	1.4454650632482011	9.419600924454711	0.15345289835958495	0.86	0.86	0.4592416096087584	0.6273431624325448	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	creep__pst	creep	pst	199	192	7	0	6	4	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	6	0	1	3	0	1	3		6	raw	raw_label	199	6.0	2.074652806440842	80.0	1.0	0.16666666666666666	0.16666666666666666	-0.18640980124473572	-0.11682397127151489	0.05383006511967019	0.3641893018571912	0.14780792528820205	2.0984912894442407	7.163651644635863	0.29293597644653613	0.4321608040201005	0.4271356783919598	0.22134944492662864	0.3085659946415972	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	creep__pst	creep	pst	199	192	7	0	6	4	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	6	0	1	3	0	1	3		6	conditioned-exclude	conditioned_exclude_label	150	5.0	1.6571237065559545	80.0	2.0	0.0	0.2	-0.13531459867954254	-0.07333578169345856	0.011953033530158932	0.434040729444954	0.027538967473039515	1.4217991496607156	8.282707213344501	0.1716587479236276	0.46	0.4533333333333333	0.3131615371326722	0.48745044994284176	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	creep__pst	creep	pst	199	192	7	0	6	4	2	creeped,crept	creeped	crept	0.0	fisher_exact	True	6	0	1	3	0	1	3		6	conditioned-cat-only	cat_only_label	150	5.0	1.6571237065559545	80.0	2.0	0.0	0.2	-0.13531459867954254	-0.07333578169345856	0.011953033530158932	0.434040729444954	0.027538967473039515	1.4217991496607156	8.282707213344501	0.1716587479236276	0.46	0.4533333333333333	0.3131615371326722	0.48745044994284176	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	disprove__ppt	disprove	ppt	197	197	0	0	1	1	2	disproved,disproven	disproved	disproven		fisher_exact	False	1	1	0	0	1	0	0		6	raw	raw_label	197	1.0	-0.0	197.0	197.0	0.0	0.0													0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	disprove__ppt	disprove	ppt	197	197	0	0	1	1	2	disproved,disproven	disproved	disproven		fisher_exact	False	1	1	0	0	1	0	0		6	conditioned-exclude	conditioned_exclude_label	197	1.0	-0.0	197.0	197.0	0.0	0.0													0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	disprove__ppt	disprove	ppt	197	197	0	0	1	1	2	disproved,disproven	disproved	disproven		fisher_exact	False	1	1	0	0	1	0	0		6	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	dive__pst	dive	pst	198	182	16	0	7	3	2	dived,dove	dived	dove	0.0014	fisher_exact	True	7	1	2	0	1	2	0		6	raw	raw_label	198	7.0	1.907799970324791	73.0	1.0	0.42857142857142855	0.42857142857142855	-0.47604262828826904	-0.35687971115112305	0.31235811898311394	0.3369178294527509	0.9271047468472392	6.278464117087101	6.685170467918254	0.9391629050025108	0.24242424242424243	0.24242424242424243	0.02584352599922726	0.03797767346183531	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	dive__pst	dive	pst	198	182	16	0	7	3	2	dived,dove	dived	dove	0.0014	fisher_exact	True	7	1	2	0	1	2	0		6	conditioned-exclude	conditioned_exclude_label	67	1.0	-0.0	67.0	67.0	0.0	0.0													0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	dive__pst	dive	pst	198	182	16	0	7	3	2	dived,dove	dived	dove	0.0014	fisher_exact	True	7	1	2	0	1	2	0		6	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	dream__ppt	dream	ppt	199	181	18	0	5	3	2	dreamed,dreamt	dreamed	dreamt	0.0015	fisher_exact	True	5	3	0	0	3	0	0		6	raw	raw_label	199	5.0	1.6985903204516677	111.0	4.0	0.0	0.0	-0.3324877619743347	-0.19367444515228271	0.045941387443469324	0.05029162636895156	0.9134997366446687	3.0148053891536044	3.2257699361767567	0.9346002501117016	0.1306532663316583	0.135678391959799	0.10458954522202733	0.10728336367866868	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	dream__ppt	dream	ppt	199	181	18	0	5	3	2	dreamed,dreamt	dreamed	dreamt	0.0015	fisher_exact	True	5	3	0	0	3	0	0		6	conditioned-exclude	conditioned_exclude_label	181	3.0	1.3099792748760353	111.0	22.0	0.0	0.0	-0.005909595638513565	0.008133186027407646	0.046216093850225244	0.050548593817777224	0.9142903958284138	3.0247163553238074	3.2170986811434794	0.9402000544940412	0.48066298342541436	0.47513812154696133	0.040136933069268854	0.043160833317729484	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	dream__ppt	dream	ppt	199	181	18	0	5	3	2	dreamed,dreamt	dreamed	dreamt	0.0015	fisher_exact	True	5	3	0	0	3	0	0		6	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	dream__pst	dream	pst	197	190	7	0	5	4	2	dreamed,dreamt	dreamed	dreamt	0.0	chi_sq	True	5	0	4	0	0	4	0		6	raw	raw_label	197	5.0	2.0094602437853	69.0	7.0	0.0	0.0	-0.14191260933876038	-0.09285509586334229	0.045263612960384565	0.0564723721350096	0.8015178263128732	2.938749594748681	3.387418996533369	0.8675483008615559	0.26903553299492383	0.27411167512690354	0.08525449347567614	0.16565864201951327	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	dream__pst	dream	pst	197	190	7	0	5	4	2	dreamed,dreamt	dreamed	dreamt	0.0	chi_sq	True	5	0	4	0	0	4	0		6	conditioned-exclude	conditioned_exclude_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	dream__pst	dream	pst	197	190	7	0	5	4	2	dreamed,dreamt	dreamed	dreamt	0.0	chi_sq	True	5	0	4	0	0	4	0		6	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	drink__ppt	drink	ppt	200	183	17	0	7	3	2	drank,drunk	drank	drunk	0.0185	fisher_exact	True	7	2	1	0	2	1	0		6	raw	raw_label	200	7.0	1.8199338849640223	104.0	1.0	0.2857142857142857	0.2857142857142857	-0.8473617434501648	-0.5707360506057739	0.14819153264460416	0.15351923079784044	0.9652962164704174	4.773391100502555	4.8931969425667114	0.9755158348477769	0.01	0.01	0.007411113400603868	0.026424157312904716	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	drink__ppt	drink	ppt	200	183	17	0	7	3	2	drank,drunk	drank	drunk	0.0185	fisher_exact	True	7	2	1	0	2	1	0		6	conditioned-exclude	conditioned_exclude_label	132	2.0	0.7455178428108284	104.0	28.0	0.0	0.0	-0.026815926656126976	-0.013359528966248035	0.15038597898737746	0.14642473224263924	1.0270531260946687	4.841393558092137	4.7774454942075435	1.0133854094122325	0.4621212121212121	0.4621212121212121	-0.009036779587509638	-0.005575178156578395	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	drink__ppt	drink	ppt	200	183	17	0	7	3	2	drank,drunk	drank	drunk	0.0185	fisher_exact	True	7	2	1	0	2	1	0		6	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	drive__ppt	drive	ppt	142	93	49	0	15	4	2	driven,drove	driven	drove	0.0	fisher_exact	True	15	0	0	4	0	0	4		6	raw	raw_label	142	15.0	3.2081115221477225	31.0	1.0	0.3333333333333333	0.4	-0.4538205564022064	-0.28358104825019836	0.07549859270347938	0.18416473954165827	0.40995139944474285	3.683296668820265	5.845632120301985	0.6300938192857038	0.2605633802816901	0.2605633802816901	0.14212058011800344	0.255867173019469	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	drive__ppt	drive	ppt	142	93	49	0	15	4	2	driven,drove	driven	drove	0.0	fisher_exact	True	15	0	0	4	0	0	4		6	conditioned-exclude	conditioned_exclude_label	93	6.0	2.257035960830074	27.0	3.0	0.0	0.0	0.012605789117515087	0.010353715158998966	0.044643891044936254	0.2178669007757935	0.204913600395313	3.0038278619656387	6.4647288094559165	0.46464870383610823	0.6451612903225806	0.6451612903225806	0.3277114236708022	0.4807177522016813	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	drive__ppt	drive	ppt	142	93	49	0	15	4	2	driven,drove	driven	drove	0.0	fisher_exact	True	15	0	0	4	0	0	4		6	conditioned-cat-only	cat_only_label	93	6.0	2.257035960830074	27.0	3.0	0.0	0.0	0.012605789117515087	0.010353715158998966	0.044643891044936254	0.2178669007757935	0.204913600395313	3.0038278619656387	6.4647288094559165	0.46464870383610823	0.6451612903225806	0.6451612903225806	0.3277114236708022	0.4807177522016813	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	eat__ppt	eat	ppt	199	171	28	0	8	2	2	ate,eaten	ate	eaten	0.0053	fisher_exact	True	8	1	1	0	1	1	0		6	raw	raw_label	199	8.0	1.4428159561419673	142.0	1.0	0.125	0.25	-0.7639009952545166	-0.5088234543800354	0.13581394709770583	0.13979093049049585	0.9715504905873675	4.764143171826241	4.80069668485792	0.9923857899319126	0.035175879396984924	0.03015075376884422	-0.007324988893296907	0.05094916297999675	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	eat__ppt	eat	ppt	199	171	28	0	8	2	2	ate,eaten	ate	eaten	0.0053	fisher_exact	True	8	1	1	0	1	1	0		6	conditioned-exclude	conditioned_exclude_label	142	1.0	-0.0	142.0	142.0	0.0	0.0													0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	eat__ppt	eat	ppt	199	171	28	0	8	2	2	ate,eaten	ate	eaten	0.0053	fisher_exact	True	8	1	1	0	1	1	0		6	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	fall__ppt	fall	ppt	200	151	49	0	14	4	2	fallen,fell	fallen	fell	0.0	fisher_exact	True	14	0	2	2	0	2	2		6	raw	raw_label	200	14.0	2.949755162174359	51.0	1.0	0.21428571428571427	0.35714285714285715	-0.4072122275829315	-0.2192012369632721	0.05255242377931798	0.06442591411121322	0.8157031918647053	3.1583520855578473	3.572429122461059	0.8840909020980232	0.31	0.315	0.10916280735861153	0.1641242079113023	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	fall__ppt	fall	ppt	200	151	49	0	14	4	2	fallen,fell	fallen	fell	0.0	fisher_exact	True	14	0	2	2	0	2	2		6	conditioned-exclude	conditioned_exclude_label	69	4.0	1.5574653812571848	30.0	4.0	0.0	0.0	0.36262089014053345	0.23174767196178436	0.03701823162709617	0.08774138505328191	0.42190161010812	2.6520444103611243	4.266654581158129	0.6215746693141634	0.8840579710144928	0.8840579710144928	0.46275474204981987	0.5294263565060152	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	fall__ppt	fall	ppt	200	151	49	0	14	4	2	fallen,fell	fallen	fell	0.0	fisher_exact	True	14	0	2	2	0	2	2		6	conditioned-cat-only	cat_only_label	69	4.0	1.5574653812571848	30.0	4.0	0.0	0.0	0.36262089014053345	0.23174767196178436	0.03701823162709617	0.08774138505328191	0.42190161010812	2.6520444103611243	4.266654581158129	0.6215746693141634	0.8840579710144928	0.8840579710144928	0.46275474204981987	0.5294263565060152	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	fall__pst	fall	pst	199	0	199	0	22	0	2	fell,felled					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	6	raw	raw_label	199	22.0	3.6565111720591474	48.0	1.0	0.22727272727272727	0.36363636363636365	-0.24534207582473755	-0.13539931178092957	0.03170854807585792	0.4319960312480585	0.07340009116345424	2.208708205057642	8.282843124495965	0.2666606347433446	0.39195979899497485	0.39195979899497485	0.1835407998124106	0.3627805003723843	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	fall__pst	fall	pst	199	0	199	0	22	0	2	fell,felled					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	6	conditioned-exclude	conditioned_exclude_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	fall__pst	fall	pst	199	0	199	0	22	0	2	fell,felled					False	0	0	0	0	0	0	0	missing_conditioning_forms;missing_conditioning_rows;missing_pair_test;missing_cond_counts	6	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	fly__pst	fly	pst	198	171	27	0	14	3	2	flew,flied	flew	flied	0.0	fisher_exact	True	14	0	1	2	0	1	2		6	raw	raw_label	198	14.0	2.1414296982592194	103.0	1.0	0.14285714285714285	0.5	-0.6099624037742615	-0.2795751392841339	0.09835606764435786	0.5899428848387709	0.16672133891611932	2.8879467531907292	10.301961219528486	0.28032980241823396	0.5555555555555556	0.5252525252525253	0.2602466314807509	0.3847250292625679	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	fly__pst	fly	pst	198	171	27	0	14	3	2	flew,flied	flew	flied	0.0	fisher_exact	True	14	0	1	2	0	1	2		6	conditioned-exclude	conditioned_exclude_label	68	3.0	0.941917968093368	51.0	2.0	0.0	0.3333333333333333	0.29321542382240295	0.18211928009986877	0.02979134693256243	0.15691524617780941	0.1898562928601864	2.483661913412106	4.5795910387001975	0.5423326870071419	0.9117647058823529	0.9264705882352942	0.05674276627829781	0.15033591365627172	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	fly__pst	fly	pst	198	171	27	0	14	3	2	flew,flied	flew	flied	0.0	fisher_exact	True	14	0	1	2	0	1	2		6	conditioned-cat-only	cat_only_label	68	3.0	0.941917968093368	51.0	2.0	0.0	0.3333333333333333	0.29321542382240295	0.18211928009986877	0.02979134693256243	0.15691524617780941	0.1898562928601864	2.483661913412106	4.5795910387001975	0.5423326870071419	0.9117647058823529	0.9264705882352942	0.05674276627829781	0.15033591365627172	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	forget__ppt	forget	ppt	200	184	16	0	5	3	2	forgot,forgotten	forgot	forgotten	0.0021	fisher_exact	True	5	3	0	0	3	0	0		6	raw	raw_label	200	5.0	1.7933748547876793	90.0	4.0	0.0	0.0	-0.34351250529289246	-0.23432935774326324	0.13926536195840905	0.14741580606396854	0.944711192624604	4.6109985923090155	4.8006511829474885	0.9604944030692872	0.24	0.24	0.056117163067619845	0.062251540537096625	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	forget__ppt	forget	ppt	200	184	16	0	5	3	2	forgot,forgotten	forgot	forgotten	0.0021	fisher_exact	True	5	3	0	0	3	0	0		6	conditioned-exclude	conditioned_exclude_label	184	3.0	1.4416232767703003	90.0	27.0	0.0	0.0	-0.06177534908056259	-0.0405128113925457	0.14021823427821287	0.1474161413096908	0.9511728704365106	4.634182135781433	4.821320602707859	0.9611852265494809	0.30978260869565216	0.30978260869565216	0.02277669261864817	0.014117503488318195	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	forget__ppt	forget	ppt	200	184	16	0	5	3	2	forgot,forgotten	forgot	forgotten	0.0021	fisher_exact	True	5	3	0	0	3	0	0		6	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	hang__ppt	hang	ppt	198	189	9	0	7	4	2	hanged,hung	hanged	hung	0.0	fisher_exact	True	7	0	1	3	0	1	3		6	raw	raw_label	198	7.0	1.7446180181763304	122.0	2.0	0.0	0.2857142857142857	0.12834027409553528	0.1645369827747345	0.2039321981713424	0.4299782405248759	0.4742849264241876	4.972280243074159	8.55633192072369	0.5811228794235003	0.6414141414141414	0.6363636363636364	0.19790442265664643	0.27744276601346946	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	hang__ppt	hang	ppt	198	189	9	0	7	4	2	hanged,hung	hanged	hung	0.0	fisher_exact	True	7	0	1	3	0	1	3		6	conditioned-exclude	conditioned_exclude_label	67	5.0	1.7041692098588086	30.0	1.0	0.4	0.4	0.008020383305847645	0.0055940221063792706	0.03782069299319019	0.09269564055977923	0.408009403298742	2.7629134192042155	3.6305665729176266	0.7610143936801191	0.6417910447761194	0.6417910447761194	0.052392865393027586	0.11507646194894748	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	hang__ppt	hang	ppt	198	189	9	0	7	4	2	hanged,hung	hanged	hung	0.0	fisher_exact	True	7	0	1	3	0	1	3		6	conditioned-cat-only	cat_only_label	67	5.0	1.7041692098588086	30.0	1.0	0.4	0.4	0.008020383305847645	0.0055940221063792706	0.03782069299319019	0.09269564055977923	0.408009403298742	2.7629134192042155	3.6305665729176266	0.7610143936801191	0.6417910447761194	0.6417910447761194	0.052392865393027586	0.11507646194894748	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	hang__pst	hang	pst	198	169	29	0	12	4	2	hanged,hung	hanged	hung	0.0	fisher_exact	True	12	0	0	4	0	0	4		6	raw	raw_label	198	12.0	2.410290575096467	96.0	1.0	0.16666666666666666	0.25	-0.3704591989517212	-0.14255937933921814	0.06978077081710084	0.43121704699806435	0.1618228483843174	2.850986929133126	8.537846481171497	0.333923423830635	0.4393939393939394	0.4393939393939394	0.1780832650899651	0.3029304946733908	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	hang__pst	hang	pst	198	169	29	0	12	4	2	hanged,hung	hanged	hung	0.0	fisher_exact	True	12	0	0	4	0	0	4		6	conditioned-exclude	conditioned_exclude_label	169	7.0	1.910016434686177	93.0	1.0	0.14285714285714285	0.14285714285714285	-0.11042189598083496	-0.053412362933158875	0.025177008081589864	0.4824766330152496	0.0521828547928747	2.160285182329765	9.284451657818718	0.23267773498616082	0.5325443786982249	0.5325443786982249	0.20136009097905874	0.4171629211882142	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	hang__pst	hang	pst	198	169	29	0	12	4	2	hanged,hung	hanged	hung	0.0	fisher_exact	True	12	0	0	4	0	0	4		6	conditioned-cat-only	cat_only_label	169	7.0	1.910016434686177	93.0	1.0	0.14285714285714285	0.14285714285714285	-0.11042189598083496	-0.053412362933158875	0.025177008081589864	0.4824766330152496	0.0521828547928747	2.160285182329765	9.284451657818718	0.23267773498616082	0.5325443786982249	0.5325443786982249	0.20136009097905874	0.4171629211882142	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	heave__pst	heave	pst	126	92	34	0	15	4	2	heaved,hove	heaved	hove	0.0	fisher_exact	True	15	2	0	2	2	0	2		6	raw	raw_label	126	15.0	3.0756536995235515	36.0	1.0	0.26666666666666666	0.4	-0.6671680808067322	-0.4541335701942444	0.09301545393278043	0.38310113746545643	0.24279607872782022	2.6450442996892063	7.186786512619386	0.368042698227467	0.2619047619047619	0.2698412698412698	0.17253169546920863	0.23618557025170114	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	heave__pst	heave	pst	126	92	34	0	15	4	2	heaved,hove	heaved	hove	0.0	fisher_exact	True	15	2	0	2	2	0	2		6	conditioned-exclude	conditioned_exclude_label	92	4.0	1.9235779097042376	36.0	17.0	0.0	0.0	0.2442588210105896	0.1804928332567215	0.08651812383798194	0.4282614878463308	0.20202172339397106	2.5300144331705643	7.823398283650123	0.3233907237546582	0.6304347826086957	0.6304347826086957	0.29284190166072316	0.3299434912009794	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	heave__pst	heave	pst	126	92	34	0	15	4	2	heaved,hove	heaved	hove	0.0	fisher_exact	True	15	2	0	2	2	0	2		6	conditioned-cat-only	cat_only_label	58	2.0	0.9575534837147482	36.0	22.0	0.0	0.0	0.9794358015060425	0.8710043430328369	0.011761985035585055	0.6564943395329245	0.017916354075426372	1.3632375458460928	11.294223979266002	0.12070218798110713	1.0	1.0	1.0	1.0	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	kneel__pst	kneel	pst	200	200	0	0	2	2	2	kneeled,knelt	kneeled	knelt	0.2008	chi_sq	False	2	2	0	0	2	0	0		6	raw	raw_label	200	2.0	0.9927744539878083	110.0	90.0	0.0	0.0	0.014836093410849571	0.013968907296657562	0.10749425475001335	0.10897944216174309	0.9863718570927765	3.8149791805416347	3.8671894919179906	0.9864991587597479	0.55	0.55	0.005050249987374375	0.0036915009604562227	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	kneel__pst	kneel	pst	200	200	0	0	2	2	2	kneeled,knelt	kneeled	knelt	0.2008	chi_sq	False	2	2	0	0	2	0	0		6	conditioned-exclude	conditioned_exclude_label	200	2.0	0.9927744539878083	110.0	90.0	0.0	0.0	0.014836093410849571	0.013968907296657562	0.10749425475001335	0.10897944216174309	0.9863718570927765	3.8149791805416347	3.8671894919179906	0.9864991587597479	0.55	0.55	0.005050249987374375	0.0036915009604562227	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	kneel__pst	kneel	pst	200	200	0	0	2	2	2	kneeled,knelt	kneeled	knelt	0.2008	chi_sq	False	2	2	0	0	2	0	0		6	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	knit__ppt	knit	ppt	200	178	22	0	7	2	2	knit,knitted	knit	knitted	0.0041	fisher_exact	True	7	0	2	0	0	2	0		6	raw	raw_label	200	7.0	1.5863227789388623	110.0	1.0	0.14285714285714285	0.14285714285714285	-0.6279754042625427	-0.4495190382003784	0.142825437468662	0.16135070309940064	0.8851863346432021	4.714850338372161	5.164010511914446	0.9130210574695812	0.015	0.01	0.08227905608043148	0.08608450097629418	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	knit__ppt	knit	ppt	200	178	22	0	7	2	2	knit,knitted	knit	knitted	0.0041	fisher_exact	True	7	0	2	0	0	2	0		6	conditioned-exclude	conditioned_exclude_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	knit__ppt	knit	ppt	200	178	22	0	7	2	2	knit,knitted	knit	knitted	0.0041	fisher_exact	True	7	0	2	0	0	2	0		6	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	knit__pst	knit	pst	187	158	29	0	7	4	2	knit,knitted	knit	knitted	0.0	fisher_exact	True	7	1	3	0	1	3	0		6	raw	raw_label	187	7.0	2.2838312942430568	86.0	6.0	0.0	0.0	-0.27547433972358704	-0.18857434391975403	0.13602436526024594	0.15715166365843877	0.8655610898010475	4.621413648179237	5.078706318318971	0.9099588278041847	0.37433155080213903	0.36363636363636365	0.011660734051149913	0.047904480450969726	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	knit__pst	knit	pst	187	158	29	0	7	4	2	knit,knitted	knit	knitted	0.0	fisher_exact	True	7	1	3	0	1	3	0		6	conditioned-exclude	conditioned_exclude_label	17	1.0	-0.0	17.0	17.0	0.0	0.0													0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	knit__pst	knit	pst	187	158	29	0	7	4	2	knit,knitted	knit	knitted	0.0	fisher_exact	True	7	1	3	0	1	3	0		6	conditioned-cat-only	cat_only_label	0																			
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	know__pst	know	pst	197	189	8	0	6	3	2	knew,knowed	knew	knowed	0.002	fisher_exact	True	6	1	2	0	1	2	0		6	raw	raw_label	197	6.0	1.6746332036712905	105.0	2.0	0.0	0.3333333333333333	-0.4544033706188202	-0.364200234413147	0.434599483090551	0.463603055762644	0.9374387801987607	7.742473907374532	8.102909737609044	0.955517728580688	0.3248730964467005	0.3248730964467005	0.007849291200966165	0.047531025274241044	0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	know__pst	know	pst	197	189	8	0	6	3	2	knew,knowed	knew	knowed	0.002	fisher_exact	True	6	1	2	0	1	2	0		6	conditioned-exclude	conditioned_exclude_label	49	1.0	-0.0	49.0	49.0	0.0	0.0													0.0
transfo-xl-wt103	head_embed_cache_transfo-xl-wt103.jsonl	orig	know__pst	know	pst	197	189	8	0	6	3	2	knew,knowed	knew	knowed	0.002	fisher_exact	True	6	1	2	0	1	2	0		6	conditioned-cat-only	cat_only_label	0																			
